transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,day_Friday,day_Monday,day_Thursday,day_Tuesday,day_Wednesday
8960,2024-09-26,1157,8,0,915,200.56,6.124075738081809,417900.9841227799,1,0,0,High,4,1,0,0,1,0,0
8961,2024-09-26,4747,8,0,458,202.8,6.124075738081809,209178.85325489967,1,0,0,High,4,1,0,0,1,0,0
8962,2024-09-26,4747,9,0,121,202.75,5.60174999512224,32778.90806463278,1,0,0,High,0,5,0,0,1,0,0
8963,2024-09-26,845,9,0,692,185.79,5.60174999512224,187462.8461217015,1,0,0,High,0,5,0,0,1,0,0
8964,2024-09-26,3339,9,0,180,239.33,5.60174999512224,48762.011996974376,1,0,0,High,0,5,0,0,1,0,0
8965,2024-09-26,1513,11,1,254,194.55,2.1077889893129926,2090.42621822278,1,0,0,High,4,1,0,0,1,0,0
8967,2024-09-26,4747,12,0,455,202.9,4.617955676197696,46085.47461899582,1,0,0,Mid,1,7,0,0,1,0,0
8968,2024-09-26,3588,12,1,63,181.38,4.617955676197696,6381.065716476343,1,0,0,Mid,1,7,0,0,1,0,0
8969,2024-09-26,4519,17,0,15,212.22,4.897974002307644,2010.2697648381647,0,0,0,Mid,4,6,0,0,1,0,0
8970,2024-09-26,4700,17,1,67,191.22,4.897974002307644,8979.204949610472,0,0,0,Mid,4,6,0,0,1,0,0
8971,2024-09-26,1696,17,0,16,139.4,4.897974002307644,2144.2877491607096,1,0,0,Mid,4,6,0,0,1,0,0
8972,2024-09-26,4955,18,1,223,206.79,3.573606082254796,7948.812724893282,1,0,0,Mid,1,2,0,0,1,0,0
8973,2024-09-26,4747,18,1,36,202.8,3.573606082254796,1283.2164040186465,1,0,0,Mid,1,2,0,0,1,0,0
8974,2024-09-27,4955,3,0,451,207.1,4.423108181743949,37593.08944938806,1,0,0,Low,2,0,1,0,0,0,0
8975,2024-09-27,4747,4,0,36,202.7,5.001303447852052,5349.84242565746,1,0,0,Low,1,4,1,0,0,0,0
8976,2024-09-27,1157,5,1,4,199.59,3.683029659198013,159.06676509114598,1,0,0,High,1,2,1,0,0,0,0
8977,2024-09-27,4747,5,0,152,202.67,3.683029659198013,6044.537073463547,1,0,0,High,1,2,1,0,0,0,0
8978,2024-09-27,4747,5,0,553,202.88,3.683029659198013,21990.98027385093,1,0,0,High,1,2,1,0,0,0,0
8979,2024-09-27,4955,7,0,84,206.94,4.868791585762792,10933.736550096695,1,0,0,High,1,2,1,0,0,0,0
8980,2024-09-27,4927,8,0,274,176.5,6.077927890727776,119498.12945271628,1,0,0,High,4,1,1,0,0,0,0
8981,2024-09-27,4747,8,0,233,202.9,6.077927890727776,101617.02249081348,1,0,0,High,4,1,1,0,0,0,0
8982,2024-09-27,1513,8,0,433,195.18,6.077927890727776,188841.93450009543,1,0,0,High,4,1,1,0,0,0,0
8983,2024-09-27,1409,8,0,171,139.4,6.077927890727776,74577.29976793607,1,0,0,High,4,1,1,0,0,0,0
8984,2024-09-27,193,11,1,187,246.09,2.101784615594706,1529.801446520709,1,0,0,High,4,1,1,0,0,0,0
8985,2024-09-27,4955,12,1,68,206.77,4.606168238429087,6806.790144495265,1,0,0,Mid,1,7,1,0,0,0,0
8986,2024-09-27,1079,14,0,10,139.4,3.087810782447763,219.29017996981207,1,0,0,Low,1,7,1,0,0,0,0
8987,2024-09-27,182,17,0,19,254.21,4.942844359480494,2663.199074234876,1,0,0,Mid,4,6,1,0,0,0,0
8988,2024-09-27,3623,17,1,95,189.27,4.942844359480494,13315.995371174376,0,0,0,Mid,4,6,1,0,0,0,0
8989,2024-09-27,4955,17,1,51,206.58,4.942844359480494,7148.586988735718,1,0,0,Mid,4,6,1,0,0,0,0
8990,2024-09-27,4023,17,0,73,172.34,4.942844359480494,10232.291179955046,1,0,0,Mid,4,6,1,0,0,0,0
8991,2024-09-27,3588,17,0,55,181.14,4.942844359480494,7709.260478048322,1,0,0,Mid,4,6,1,0,0,0,0
8992,2024-09-27,4716,17,0,122,254.21,4.942844359480494,17100.54142403446,1,0,0,Mid,4,6,1,0,0,0,0
8993,2024-09-30,4023,5,0,503,174.35,3.698626394078708,20317.06727337243,1,0,0,High,1,2,0,1,0,0,0
8994,2024-09-30,4987,5,1,123,254.21,3.698626394078708,4968.18941277298,1,0,0,High,1,2,0,1,0,0,0
8995,2024-09-30,4747,5,1,161,202.87,3.698626394078708,6503.077198832925,1,0,0,High,1,2,0,1,0,0,0
8996,2024-09-30,265,5,1,145,254.21,3.698626394078708,5856.8086573340015,1,0,0,High,1,2,0,1,0,0,0
8997,2024-09-30,4011,5,0,88,139.4,3.698626394078708,3554.4769782440835,1,0,0,High,1,2,0,1,0,0,0
8998,2024-09-30,1513,5,1,624,196.33,3.698626394078708,25204.473118458045,1,0,0,High,1,2,0,1,0,0,0
8999,2024-09-30,4955,5,0,13,206.34,3.698626394078708,525.093189967876,1,0,0,High,1,2,0,1,0,0,0
9000,2024-09-30,193,6,1,75,245.64,4.922146126116626,10297.271535430898,1,0,0,Mid,1,2,0,1,0,0,0
9001,2024-09-30,1139,7,0,52,139.4,4.884097590185073,6872.899226372155,1,0,0,High,1,2,0,1,0,0,0
9003,2024-09-30,4990,8,0,152,201.57,6.115287427937875,68814.3755322056,1,0,0,High,4,1,0,1,0,0,0
9004,2024-09-30,1835,9,1,254,139.4,5.643863073318035,71768.24165025678,1,0,0,High,0,5,0,1,0,0,0
9005,2024-09-30,4747,9,0,192,202.87,5.643863073318035,54250.00943641457,1,0,0,High,0,5,0,1,0,0,0
9006,2024-09-30,4023,9,0,110,173.96,5.643863073318035,31080.734572945847,1,0,0,High,0,5,0,1,0,0,0
9007,2024-09-30,3588,9,1,213,181.2,5.643863073318035,60183.604218522414,1,0,0,High,0,5,0,1,0,0,0
9008,2024-09-30,2185,10,0,38,139.4,4.422333806659847,3165.036814886292,0,0,0,Mid,2,0,0,1,0,0,0
9009,2024-09-30,4747,11,0,161,202.84,2.0839532134542256,1293.8241617191131,1,0,0,High,4,1,0,1,0,0,0
9010,2024-09-30,3588,11,1,38,180.94,2.0839532134542256,305.3746468653807,1,0,0,High,4,1,0,1,0,0,0
9011,2024-09-30,203,14,0,135,139.4,3.106104584353379,3015.073125582803,1,0,0,Low,1,7,0,1,0,0,0
9012,2024-09-30,3588,17,1,59,180.72,4.895952642847939,7891.094205155952,1,0,0,Mid,4,6,0,1,0,0,0
9013,2024-09-30,193,17,1,141,245.36,4.895952642847939,18858.37767672864,1,0,0,Mid,4,6,0,1,0,0,0
9014,2024-09-30,4747,17,1,28,202.74,4.895952642847939,3744.926063463842,1,0,0,Mid,4,6,0,1,0,0,0
9015,2024-09-30,4546,18,0,20,200.33,3.638075207716232,760.3717673709161,1,0,0,Mid,1,2,0,1,0,0,0
9016,2024-09-30,182,19,0,132,254.21,4.047053883324957,7554.176030185425,1,0,0,Mid,1,2,0,1,0,0,0
9017,2024-10-01,193,2,0,29,244.78,2.92679130149081,541.3614289504679,1,0,0,Low,4,6,0,0,0,1,0
9018,2024-10-01,193,2,0,78,244.34,2.92679130149081,1456.0755675219482,1,0,0,Low,4,6,0,0,0,1,0
9019,2024-10-01,1157,4,1,42,198.82,4.976095620152808,6086.11507504969,1,0,0,Low,1,4,0,0,0,1,0
9020,2024-10-01,2945,5,0,453,254.21,3.760449132920063,19464.37709801599,1,0,0,High,1,2,0,0,0,1,0
9021,2024-10-01,3772,5,0,107,227.92,3.760449132920063,4597.5460253591855,1,0,0,High,1,2,0,0,0,1,0
9022,2024-10-01,1338,5,0,42,254.21,3.760449132920063,1804.6442342531384,1,0,0,High,1,2,0,0,0,1,0
9023,2024-10-01,4747,6,0,18,202.63,4.92450245768407,2477.17534335296,1,0,0,Mid,1,2,0,0,0,1,0
9024,2024-10-01,3938,6,0,227,208.15,4.92450245768407,31239.933496728994,1,0,0,Mid,1,2,0,0,0,1,0
9025,2024-10-01,193,7,0,181,244.17,4.878195342535571,23782.192701662407,1,0,0,High,1,2,0,0,0,1,0
9026,2024-10-01,192,7,1,440,254.21,4.878195342535571,57813.06513111304,1,0,0,High,1,2,0,0,0,1,0
9027,2024-10-01,192,8,1,79,254.21,6.121134653381977,35975.10699317022,1,0,0,High,4,1,0,0,0,1,0
9028,2024-10-01,4747,8,1,199,202.63,6.121134653381977,90620.8391346946,1,0,0,High,4,1,0,0,0,1,0
9029,2024-10-01,4865,8,0,96,139.4,6.121134653381977,43716.58571321951,1,0,0,High,4,1,0,0,0,1,0
9030,2024-10-01,845,9,0,308,186.45,5.632280390324572,86023.87674729121,1,0,0,High,0,5,0,0,0,1,0
9031,2024-10-01,4747,11,0,47,202.53,2.0619014487705063,369.4624274895128,1,0,0,High,4,1,0,0,0,1,0
9032,2024-10-01,193,11,1,159,243.94,2.0619014487705063,1249.8835312943093,1,0,0,High,4,1,0,0,0,1,0
9033,2024-10-01,4946,11,1,177,240.88,2.0619014487705063,1391.37978012008,1,0,0,High,4,1,0,0,0,1,0
9034,2024-10-01,20,11,0,252,249.22,2.0619014487705063,1980.947483560792,1,0,0,High,4,1,0,0,0,1,0
9035,2024-10-01,193,12,1,50,243.43,4.598707920061044,4967.792848038303,1,0,0,Mid,1,7,0,0,0,1,0
9036,2024-10-01,3103,12,0,29,139.4,4.598707920061044,2881.319851862216,1,0,0,Mid,1,7,0,0,0,1,0
9037,2024-10-01,3584,14,0,59,139.4,3.113586623901889,1327.5946736287558,1,0,0,Low,1,7,0,0,0,1,0
9038,2024-10-01,1513,16,0,300,196.61,5.32212771839816,61445.76489274563,1,0,0,Mid,3,3,0,0,0,1,0
9039,2024-10-01,3588,17,1,401,181.12,4.872510416471698,52390.04355580684,1,0,0,Mid,4,6,0,0,0,1,0
9040,2024-10-01,2801,17,0,141,141.0,4.872510416471698,18421.436761518115,1,0,0,Mid,4,6,0,0,0,1,0
9041,2024-10-01,4519,17,1,82,211.71,4.872510416471698,10713.175988967982,0,0,0,Mid,4,6,0,0,0,1,0
9042,2024-10-02,4578,4,0,96,254.21,4.983753390017465,14018.057255587006,1,0,0,Low,1,4,0,0,0,0,1
9043,2024-10-02,4747,5,0,187,202.52,3.771279474586724,8122.457957220764,1,0,0,High,1,2,0,0,0,0,1
9044,2024-10-02,3938,5,0,144,208.0,3.771279474586724,6254.726983100481,1,0,0,High,1,2,0,0,0,0,1
9045,2024-10-02,4955,5,1,154,206.06,3.771279474586724,6689.083023593571,1,0,0,High,1,2,0,0,0,0,1
9046,2024-10-02,4473,5,0,538,254.21,3.771279474586724,23368.354978528187,1,0,0,High,1,2,0,0,0,0,1
9047,2024-10-02,4023,5,1,92,173.47,3.771279474586724,3996.075572536419,1,0,0,High,1,2,0,0,0,0,1
9048,2024-10-02,3261,5,0,1014,254.21,3.771279474586724,44043.70250599922,1,0,0,High,1,2,0,0,0,0,1
9049,2024-10-02,4893,5,0,68,139.4,3.771279474586724,2953.6210753530054,1,0,0,High,1,2,0,0,0,0,1
9051,2024-10-02,4747,9,0,150,202.49,5.67279189856594,43626.81192162167,1,0,0,High,0,5,0,0,0,0,1
9052,2024-10-02,4747,10,0,500,202.67,4.395666452271823,40549.33057167674,1,0,0,Mid,2,0,0,0,0,0,1
9053,2024-10-02,2148,10,0,52,139.4,4.395666452271823,4217.130379454381,1,0,0,Mid,2,0,0,0,0,0,1
9054,2024-10-02,3928,11,0,133,139.4,2.0228054104140067,1005.4138619246826,1,0,0,High,4,1,0,0,0,0,1
9056,2024-10-02,4747,11,0,478,202.76,2.0228054104140067,3613.442300751866,1,0,0,High,4,1,0,0,0,0,1
9057,2024-10-02,193,11,0,166,243.23,2.0228054104140067,1254.8774517255438,1,0,0,High,4,1,0,0,0,0,1
9058,2024-10-02,193,12,0,107,242.87,4.598357479864976,10627.351790916777,1,0,0,Mid,1,7,0,0,0,0,1
9059,2024-10-02,1513,12,1,217,196.66,4.598357479864976,21552.66671615832,1,0,0,Mid,1,7,0,0,0,0,1
9060,2024-10-02,448,12,0,24,139.4,4.598357479864976,2383.705074598155,1,0,0,Mid,1,7,0,0,0,0,1
9061,2024-10-02,511,17,0,85,254.21,4.89595407768978,11368.541861848778,1,0,0,Mid,4,6,0,0,0,0,1
9062,2024-10-02,4747,17,0,453,202.91,4.89595407768978,60587.6407460882,1,0,0,Mid,4,6,0,0,0,0,1
9063,2024-10-02,4,17,1,191,225.62,4.89595407768978,25545.782301330783,1,0,0,Mid,4,6,0,0,0,0,1
9064,2024-10-03,4747,5,1,466,203.07,3.680738676372768,18488.87188772341,1,0,0,High,1,2,0,0,1,0,0
9065,2024-10-03,4747,5,1,746,203.39,3.680738676372768,29598.06529665593,1,0,0,High,1,2,0,0,1,0,0
9066,2024-10-03,3588,5,1,533,181.76,3.680738676372768,21147.14316771797,1,0,0,High,1,2,0,0,1,0,0
9067,2024-10-03,3261,5,0,323,254.21,3.680738676372768,12815.248111018584,1,0,0,High,1,2,0,0,1,0,0
9068,2024-10-03,3588,5,1,84,181.58,3.680738676372768,3332.758022679756,1,0,0,High,1,2,0,0,1,0,0
9069,2024-10-03,4747,6,1,536,203.58,4.957042303452821,76204.5510169835,1,0,0,Mid,1,2,0,0,1,0,0
9070,2024-10-03,2654,7,0,162,139.4,4.8998290547687375,21751.225722819898,1,0,0,High,1,2,0,0,1,0,0
9071,2024-10-03,4980,8,1,51,139.4,6.147845256279648,23853.13392147921,1,0,0,High,4,1,0,0,1,0,0
9072,2024-10-03,3588,8,0,155,181.53,6.147845256279648,72494.81878096622,1,0,0,High,4,1,0,0,1,0,0
9073,2024-10-03,4955,11,1,525,206.45,2.082022654835632,4210.854677803899,1,0,0,High,4,1,0,0,1,0,0
9074,2024-10-03,1993,11,0,104,254.21,2.082022654835632,834.1502599840105,1,0,0,High,4,1,0,0,1,0,0
9075,2024-10-03,182,12,1,167,254.21,4.592201766239607,16484.825641558586,1,0,0,Mid,1,7,0,0,1,0,0
9076,2024-10-03,4747,12,0,38,203.49,4.592201766239607,3751.038169935486,1,0,0,Mid,1,7,0,0,1,0,0
9077,2024-10-03,2654,14,0,58,139.4,3.118880997884712,1312.021043241106,1,0,0,Low,1,7,0,0,1,0,0
9078,2024-10-03,20,16,0,210,245.3,5.367036181761463,44987.66915744093,1,0,0,Mid,3,3,0,0,1,0,0
9079,2024-10-03,3065,17,0,69,139.4,4.910830993358242,9366.900192770992,1,0,0,Mid,4,6,0,0,1,0,0
9080,2024-10-03,1797,17,0,94,139.4,4.910830993358242,12760.70461044164,1,0,0,Mid,4,6,0,0,1,0,0
9081,2024-10-03,4955,19,0,43,206.25,4.0733960400018825,2526.5149846236736,1,0,0,Mid,1,2,0,0,1,0,0
9082,2024-10-03,3829,19,0,66,139.4,4.0733960400018825,3877.906720585173,1,0,0,Mid,1,2,0,0,1,0,0
9083,2024-10-04,4519,5,0,461,212.69,3.630977535636788,17402.61182169994,0,0,0,High,1,2,1,0,0,0,0
9084,2024-10-04,4955,5,1,112,206.14,3.630977535636788,4227.966429567013,1,0,0,High,1,2,1,0,0,0,0
9085,2024-10-04,4955,5,0,132,206.04,3.630977535636788,4982.9604348468365,1,0,0,High,1,2,1,0,0,0,0
9086,2024-10-04,3394,5,0,980,204.64,3.630977535636788,36994.70625871136,0,0,0,High,1,2,1,0,0,0,0
9087,2024-10-04,4747,5,0,32,203.39,3.630977535636788,1207.990408447718,1,0,0,High,1,2,1,0,0,0,0
9088,2024-10-04,1185,6,0,40,251.12,4.985133865754602,5848.925919523957,0,0,0,Mid,1,2,1,0,0,0,0
9089,2024-10-04,4636,7,0,242,144.0,4.896661526244816,32389.813441785416,1,0,0,High,1,2,1,0,0,0,0
9090,2024-10-04,4747,7,0,58,203.3,4.896661526244816,7762.847849684108,1,0,0,High,1,2,1,0,0,0,0
9091,2024-10-04,3588,7,0,42,181.28,4.896661526244816,5621.372580805733,1,0,0,High,1,2,1,0,0,0,0
9092,2024-10-04,2093,8,0,915,254.21,6.182341242615292,442973.5354670666,1,0,0,High,4,1,1,0,0,0,0
9093,2024-10-04,4955,8,0,144,205.97,6.182341242615292,69713.86787678425,1,0,0,High,4,1,1,0,0,0,0
9094,2024-10-04,1513,10,0,243,196.79,4.3919666580874255,19634.197620650444,1,0,0,Mid,2,0,1,0,0,0,0
9095,2024-10-04,4946,11,1,44,219.0,2.070891776716336,349.0033114785378,1,0,0,High,4,1,1,0,0,0,0
9096,2024-10-04,3588,11,1,46,181.04,2.070891776716336,364.8670983639259,1,0,0,High,4,1,1,0,0,0,0
9097,2024-10-04,3938,11,1,100,207.73,2.070891776716336,793.1893442694042,1,0,0,High,4,1,1,0,0,0,0
9098,2024-10-04,1066,12,0,935,254.21,4.594441244791984,92502.20620497376,1,0,0,Mid,1,7,1,0,0,0,0
9099,2024-10-04,4955,14,0,58,205.79,3.134357997670395,1332.4851456084025,1,0,0,Low,1,7,1,0,0,0,0
9100,2024-10-04,4955,16,1,27,205.57,5.37992058500935,5859.136114757294,1,0,0,Mid,3,3,1,0,0,0,0
9102,2024-10-04,3588,17,1,166,181.01,4.96887321702223,23881.53882596776,1,0,0,Mid,4,6,1,0,0,0,0
9103,2024-10-04,4747,17,1,76,203.22,4.96887321702223,10933.716570924997,1,0,0,Mid,4,6,1,0,0,0,0
9104,2024-10-04,3588,17,1,112,180.89,4.96887321702223,16112.8454729421,1,0,0,Mid,4,6,1,0,0,0,0
9105,2024-10-07,4747,5,1,154,203.2,3.6263810984678857,5786.793982460727,1,0,0,High,1,2,0,1,0,0,0
9106,2024-10-07,182,5,1,277,254.21,3.6263810984678857,10408.71385156897,1,0,0,High,1,2,0,1,0,0,0
9107,2024-10-07,193,5,1,51,242.37,3.6263810984678857,1916.4057993863448,1,0,0,High,1,2,0,1,0,0,0
9108,2024-10-07,2716,5,0,143,139.4,3.6263810984678857,5373.451555142104,1,0,0,High,1,2,0,1,0,0,0
9109,2024-10-07,4955,6,0,26,205.35,4.959239825898215,3704.621465370624,1,0,0,Mid,1,2,0,1,0,0,0
9110,2024-10-07,1816,8,0,69,190.7,6.209332325333298,34318.4651179226,1,0,0,High,4,1,0,1,0,0,0
9111,2024-10-07,1969,8,0,1040,254.21,6.209332325333298,517263.8220672392,1,0,0,High,4,1,0,1,0,0,0
9112,2024-10-07,4153,9,0,284,254.21,5.720129156790063,86604.18291572171,1,0,0,High,0,5,0,1,0,0,0
9113,2024-10-07,4747,9,0,83,203.12,5.720129156790063,25310.377401425714,1,0,0,High,0,5,0,1,0,0,0
9114,2024-10-07,4955,9,1,381,205.56,5.720129156790063,116183.78060172526,1,0,0,High,0,5,0,1,0,0,0
9115,2024-10-07,4890,11,0,417,254.21,2.0450338422014207,3223.1681875697195,1,0,0,High,4,1,0,1,0,0,0
9116,2024-10-07,1832,11,0,59,139.4,2.0450338422014207,456.0357867304879,1,0,0,High,4,1,0,1,0,0,0
9117,2024-10-07,4955,11,1,41,205.36,2.0450338422014207,316.9062246771187,1,0,0,High,4,1,0,1,0,0,0
9118,2024-10-07,1513,11,1,144,196.65,2.0450338422014207,1113.0364964269536,1,0,0,High,4,1,0,1,0,0,0
9119,2024-10-07,193,11,0,525,243.1,2.0450338422014207,4057.945559889935,1,0,0,High,4,1,0,1,0,0,0
9120,2024-10-07,4519,12,1,51,212.05,4.584783223416648,4997.079177076723,0,0,0,Mid,1,7,0,1,0,0,0
9121,2024-10-07,4700,12,1,69,189.15,4.584783223416648,6760.7541807508605,0,0,0,Mid,1,7,0,1,0,0,0
9122,2024-10-07,1374,12,0,41,139.4,4.584783223416648,4017.2597305910913,1,0,0,Mid,1,7,0,1,0,0,0
9123,2024-10-07,3588,12,0,23,180.6,4.584783223416648,2253.584726916953,1,0,0,Mid,1,7,0,1,0,0,0
9125,2024-10-08,1513,4,0,195,196.64,4.935148478383151,27123.28971699527,1,0,0,Low,1,4,0,0,0,1,0
9126,2024-10-08,4955,5,0,211,205.26,3.602789379234718,7743.797758434759,1,0,0,High,1,2,0,0,0,1,0
9127,2024-10-08,1888,5,1,63,139.4,3.602789379234718,2312.129188537393,1,0,0,High,1,2,0,0,0,1,0
9128,2024-10-08,193,5,0,1743,247.01,3.602789379234718,63968.90754953453,1,0,0,High,1,2,0,0,0,1,0
9129,2024-10-08,4519,5,0,269,212.28,3.602789379234718,9872.424630421565,0,0,0,High,1,2,0,0,0,1,0
9130,2024-10-08,4747,5,1,309,203.19,3.602789379234718,11340.44316282626,1,0,0,High,1,2,0,0,0,1,0
9131,2024-10-08,2750,5,1,236,169.09,3.602789379234718,8661.309341187693,1,0,0,High,1,2,0,0,0,1,0
9132,2024-10-08,4519,5,0,73,211.74,3.602789379234718,2679.133821638566,0,0,0,High,1,2,0,0,0,1,0
9133,2024-10-08,4955,5,1,33,205.05,3.602789379234718,1211.1152892338723,1,0,0,High,1,2,0,0,0,1,0
9134,2024-10-08,3318,5,0,122,254.21,3.602789379234718,4477.456523834316,1,0,0,High,1,2,0,0,0,1,0
9135,2024-10-08,1384,5,0,692,254.21,3.602789379234718,25396.7206106012,1,0,0,High,1,2,0,0,0,1,0
9136,2024-10-08,182,6,0,133,254.21,4.934122049482651,18480.495871414027,1,0,0,Mid,1,2,0,0,0,1,0
9137,2024-10-08,4955,9,0,296,205.16,5.741401967531103,92204.24243262742,1,0,0,High,0,5,0,0,0,1,0
9138,2024-10-08,4987,10,0,131,254.21,4.394854255893352,10615.299399842375,1,0,0,Mid,2,0,0,0,0,1,0
9139,2024-10-08,1626,10,0,134,139.4,4.394854255893352,10858.397859380751,1,0,0,Mid,2,0,0,0,0,1,0
9140,2024-10-08,3588,11,1,32,180.34,2.05013544745215,248.60650623930871,1,0,0,High,4,1,0,0,0,1,0
9141,2024-10-08,1157,11,0,10,197.91,2.05013544745215,77.68953319978397,1,0,0,High,4,1,0,0,0,1,0
9142,2024-10-08,2707,11,0,290,200.52,2.05013544745215,2252.996462793735,1,0,0,High,4,1,0,0,0,1,0
9143,2024-10-08,4697,11,1,238,254.21,2.05013544745215,1849.0108901548583,1,0,0,High,4,1,0,0,0,1,0
9144,2024-10-08,4747,12,0,180,203.17,4.580075627956792,17553.91847405829,1,0,0,Mid,1,7,0,0,0,1,0
9145,2024-10-08,1816,12,0,74,189.12,4.580075627956792,7216.610928223964,1,0,0,Mid,1,7,0,0,0,1,0
9146,2024-10-08,845,15,0,45,185.69,4.618892508159094,4562.176074175916,1,0,0,Low,1,4,0,0,0,1,0
9147,2024-10-08,60,16,0,528,254.21,5.384748795424713,115133.20934681642,1,0,0,Mid,3,3,0,0,0,1,0
9148,2024-10-08,4757,16,0,175,254.21,5.384748795424713,38159.681128206204,1,0,0,Mid,3,3,0,0,0,1,0
9149,2024-10-08,4747,17,0,182,203.16,4.976780070984502,26391.22263912338,1,0,0,Mid,4,6,0,0,0,1,0
9151,2024-10-08,193,17,1,120,246.68,4.976780070984502,17400.806135685747,1,0,0,Mid,4,6,0,0,0,1,0
9152,2024-10-08,4023,18,0,32,172.62,3.596993840623963,1167.628144687704,1,0,0,Mid,1,2,0,0,0,1,0
9153,2024-10-09,4519,1,0,36,211.06,5.814008299093834,12058.525963350936,0,0,0,Low,0,5,0,0,0,0,1
9154,2024-10-09,4747,2,0,25,203.06,2.959305170455975,482.11419029810105,1,0,0,Low,4,6,0,0,0,0,1
9155,2024-10-09,845,2,0,9,184.75,2.959305170455975,173.5611085073164,1,0,0,Low,4,6,0,0,0,0,1
9157,2024-10-09,1903,5,1,52,139.4,3.637725862188765,1976.276071349136,1,0,0,High,1,2,0,0,0,0,1
9158,2024-10-09,2426,5,0,257,181.56,3.637725862188765,9767.36442955246,1,0,0,High,1,2,0,0,0,0,1
9159,2024-10-09,4160,5,0,320,254.21,3.637725862188765,12161.698900610068,1,0,0,High,1,2,0,0,0,0,1
9160,2024-10-09,3938,5,0,708,208.96,3.637725862188765,26907.758817599773,1,0,0,High,1,2,0,0,0,0,1
9161,2024-10-09,4747,7,0,216,203.06,4.905130682824485,29155.798474615327,1,0,0,High,1,2,0,0,0,0,1
9162,2024-10-09,4629,8,0,165,231.62,6.164858360839829,78496.06967953239,1,0,0,High,4,1,0,0,0,0,1
9163,2024-10-09,845,8,0,72,184.15,6.164858360839829,34252.830405614135,1,0,0,High,4,1,0,0,0,0,1
9164,2024-10-09,845,8,0,367,185.12,6.164858360839829,174594.2883175054,1,0,0,High,4,1,0,0,0,0,1
9165,2024-10-09,3162,11,0,168,198.5,2.045710463548927,1299.4214981086154,1,0,0,High,4,1,0,0,0,0,1
9166,2024-10-09,4747,11,1,59,202.98,2.045710463548927,456.34445469290665,1,0,0,High,4,1,0,0,0,0,1
9167,2024-10-09,1513,11,0,285,196.87,2.045710463548927,2204.375755719973,1,0,0,High,4,1,0,0,0,0,1
9168,2024-10-09,2821,11,1,109,170.67,2.045710463548927,843.0770434157089,1,0,0,High,4,1,0,0,0,0,1
9169,2024-10-09,4747,11,0,395,203.09,2.045710463548927,3055.1874509101376,1,0,0,High,4,1,0,0,0,0,1
9170,2024-10-09,719,12,0,218,217.75,4.585211325519063,21369.21017928824,1,0,0,Mid,1,7,0,0,0,0,1
9171,2024-10-09,2358,12,1,60,254.21,4.585211325519063,5881.433994299516,1,0,0,Mid,1,7,0,0,0,0,1
9172,2024-10-09,2707,12,0,54,195.94,4.585211325519063,5293.290594869563,1,0,0,Mid,1,7,0,0,0,0,1
9173,2024-10-09,3339,12,0,235,239.27,4.585211325519063,23035.616477673106,1,0,0,Mid,1,7,0,0,0,0,1
9174,2024-10-09,4955,12,1,122,205.06,4.585211325519063,11958.915788409016,1,0,0,Mid,1,7,0,0,0,0,1
9175,2024-10-09,4955,13,1,18,204.83,4.41920307303418,1494.5416212184496,1,0,0,Low,3,3,0,0,0,0,1
9176,2024-10-09,4955,17,0,229,204.86,4.967283407707606,32892.67972582978,1,0,0,Mid,4,6,0,0,0,0,1
9177,2024-10-09,4747,17,0,122,203.04,4.967283407707606,17523.61103297482,1,0,0,Mid,4,6,0,0,0,0,1
9178,2024-10-09,993,17,0,81,254.21,4.967283407707606,11634.528636647216,1,0,0,Mid,4,6,0,0,0,0,1
9179,2024-10-09,1157,18,0,198,197.91,3.604479573910395,7278.984244524542,1,0,0,Mid,1,2,0,0,0,0,1
9180,2024-10-10,3853,5,1,159,139.4,3.6876960229006768,6352.477829347346,1,0,0,High,1,2,0,0,1,0,0
9181,2024-10-10,4747,8,1,336,203.12,6.2007599224072605,165689.54117306726,1,0,0,High,4,1,0,0,1,0,0
9182,2024-10-10,4747,8,1,2242,204.32,6.2007599224072605,1105583.1884226692,1,0,0,High,4,1,0,0,1,0,0
9183,2024-10-10,1357,8,0,142,142.0,6.2007599224072605,70023.55609099867,1,0,0,High,4,1,0,0,1,0,0
9184,2024-10-10,3938,8,0,960,210.81,6.2007599224072605,473398.68906590645,1,0,0,High,4,1,0,0,1,0,0
9185,2024-10-10,2191,12,0,265,254.21,4.576595727093655,25753.49314685293,0,0,0,Mid,1,7,0,0,1,0,0
9186,2024-10-10,1513,12,0,456,197.55,4.576595727093655,44315.444811188434,1,0,0,Mid,1,7,0,0,1,0,0
9187,2024-10-10,2426,17,1,61,180.37,4.949727656139779,8609.327782336957,1,0,0,Mid,4,6,0,0,1,0,0
9189,2024-10-10,4519,17,1,39,210.4,4.949727656139779,5504.324319854776,0,0,0,Mid,4,6,0,0,1,0,0
9192,2024-10-11,642,5,0,150,150.0,3.6982958041251264,6056.76493990454,1,0,0,High,1,2,1,0,0,0,0
9193,2024-10-11,193,5,0,337,246.87,3.6982958041251264,13607.531898318866,1,0,0,High,1,2,1,0,0,0,0
9194,2024-10-11,4747,5,0,181,204.3,3.6982958041251264,7308.496360818144,1,0,0,High,1,2,1,0,0,0,0
