transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,average_trade_size_winsorized,cumulative_portfolio_value_log
8667,2024-09-06,4747,STK008,SELL,265,202.05,7134624.9,202.05,15.780470375843644
8668,2024-09-06,3588,STK009,SELL,17,184.89,1711874.42,184.89,14.353100064344465
8669,2024-09-06,1677,STK010,BUY,67,70.0,16626.87,139.4,9.718835482203886
8670,2024-09-06,4911,STK012,BUY,143,143.0,1003.9,143.0,6.912643313054913
8671,2024-09-06,4747,STK012,SELL,94,201.98,7133965.0,201.98,15.78037787897989
8672,2024-09-06,1513,STK012,BUY,21,194.14,3228270.65,194.14,14.987457459106297
8673,2024-09-06,1185,STK012,SELL,116,254.95,374866.26,254.21,12.834327268955866
8674,2024-09-06,4955,STK012,SELL,112,205.8,4181848.5,205.8,15.24626417075739
8675,2024-09-06,4700,STK012,SELL,303,186.41,681458.96,186.41,13.43199277564143
8676,2024-09-06,2988,STK012,SELL,218,242.75,1193228.21,242.75,13.992173811711961
8677,2024-09-06,4747,STK012,BUY,1114,202.55,7141785.61,202.55,15.781473528504787
8678,2024-09-06,182,STK012,BUY,118,288.06,2798910.84,254.21,14.84474127103835
8679,2024-09-06,4747,STK012,SELL,294,202.61,7139721.64,202.61,15.781184487622868
8680,2024-09-06,3122,STK013,BUY,27,27.0,3012.73,139.4,8.010933793222842
8681,2024-09-06,3339,STK013,SELL,306,242.7,445327.33,242.7,13.006567109317565
8682,2024-09-06,1988,STK016,BUY,19,19.0,2439.39,139.4,7.799913141580398
8683,2024-09-06,721,STK018,BUY,85,71.5,8438.83,139.4,9.040717445207052
8684,2024-09-06,853,STK018,BUY,435,435.0,41103.18,254.21,10.623865098475926
8685,2024-09-09,871,STK004,BUY,51,410.0,94747.07,254.21,11.458976753344075
8686,2024-09-09,4700,STK006,BUY,145,185.65,690814.2,185.65,13.44562762848682
8687,2024-09-09,193,STK006,SELL,125,246.5,1038253.14,246.5,13.853051148963981
8688,2024-09-09,1185,STK006,BUY,213,254.32,387975.24,254.21,12.86869937961694
8689,2024-09-09,3588,STK006,SELL,302,185.12,1733724.95,185.12,14.365783378849502
8690,2024-09-09,3123,STK006,BUY,193,193.0,8479.17,193.0,9.045485775754818
8691,2024-09-09,139,STK006,BUY,132,163.5,248681.48,163.5,12.42393218098917
8692,2024-09-09,4747,STK006,SELL,128,202.56,7128444.33,202.56,15.779603722331622
8693,2024-09-09,1157,STK009,BUY,53,196.97,1342868.54,196.97,14.110319330057198
8694,2024-09-09,511,STK009,BUY,343,317.5,311776.14,254.21,12.650043916689695
8695,2024-09-09,4747,STK009,SELL,746,202.9,6812164.53,202.9,15.734220620234602
8696,2024-09-09,365,STK010,BUY,65,936.33,134038.96,254.21,11.80589324343282
8697,2024-09-09,4519,STK013,SELL,31,212.88,1782573.05,212.88,14.39356897318471
8698,2024-09-09,4959,STK018,BUY,71,54.5,7031.36,139.4,8.858277632593866
8699,2024-09-09,3938,STK019,BUY,81,208.31,1567505.41,208.31,14.264996640795045
8700,2024-09-09,4747,STK019,BUY,69,202.81,6814838.25,202.81,15.73461303516033
8701,2024-09-10,4955,STK005,SELL,92,205.65,4203333.89,205.65,15.251388789613923
8702,2024-09-10,334,STK006,BUY,109,109.0,4699.84,139.4,8.45549649513328
8703,2024-09-10,3247,STK006,BUY,179,115.0,11011.9,139.4,9.306822591945748
8704,2024-09-10,4747,STK006,SELL,294,202.87,6888779.12,202.87,15.74540457651624
8705,2024-09-10,4697,STK006,SELL,163,328.67,231413.42,254.21,12.35196540813548
8706,2024-09-10,649,STK006,BUY,363,276.0,22478.84,254.21,10.020374186544576
8707,2024-09-10,2461,STK008,BUY,208,143.46,150763.24,143.46,11.923472571156463
8708,2024-09-10,2426,STK009,BUY,124,182.44,1036708.76,182.44,13.851562563755168
8709,2024-09-10,4747,STK010,BUY,32,202.76,6896971.17,202.76,15.746593057317568
8710,2024-09-10,4023,STK012,SELL,30,175.39,596169.68,175.39,13.29828228088868
8711,2024-09-10,1415,STK012,BUY,73,112.0,7016.62,139.4,8.856179408196708
8712,2024-09-10,1513,STK012,SELL,888,196.06,3245931.8,196.06,14.992913324439419
8713,2024-09-10,3990,STK012,BUY,193,193.0,1337.32,193.0,7.199170375023026
8714,2024-09-10,4955,STK013,BUY,220,205.67,4227582.26,205.67,15.257141054416046
8715,2024-09-10,4720,STK017,BUY,68,59.0,21106.1,139.4,9.957364755754117
8716,2024-09-10,193,STK017,BUY,61,245.98,1057958.28,245.98,13.871852402947045
8717,2024-09-10,4747,STK018,SELL,72,202.68,6889452.29,202.68,15.745502291510682
8718,2024-09-10,4747,STK018,SELL,99,202.62,6879113.84,202.62,15.744000544655764
8719,2024-09-10,4747,STK019,BUY,168,202.6,6885182.35,202.6,15.744882320146157
8720,2024-09-10,2716,STK019,BUY,239,132.85,346521.4,139.4,12.75570274198725
8721,2024-09-10,4955,STK019,SELL,37,205.46,4226245.74,205.46,15.256824861634518
8722,2024-09-10,4023,STK019,BUY,18,174.4,596819.88,174.4,13.299372313854846
8723,2024-09-10,2065,STK020,BUY,420,137.43,84851.37,139.4,11.34866820191637
8724,2024-09-11,193,STK002,SELL,119,245.63,1041390.95,245.63,13.856068789702185
8725,2024-09-11,192,STK006,SELL,103,291.19,2310815.22,254.21,14.653111362078738
8726,2024-09-11,4747,STK007,BUY,76,202.52,7367604.31,202.52,15.812603287349992
8727,2024-09-11,182,STK008,BUY,764,291.32,3119045.04,254.21,14.953037756622388
8728,2024-09-11,4519,STK008,BUY,677,214.79,1957438.16,214.79,14.487147625904317
8729,2024-09-11,4865,STK009,BUY,57,57.0,27506.79,139.4,10.222224516267792
8730,2024-09-11,3588,STK009,BUY,145,185.04,1870034.65,185.04,14.441468052820174
8731,2024-09-11,1157,STK009,SELL,491,198.47,1180591.14,198.47,13.98152668413485
8732,2024-09-11,3588,STK009,BUY,47,184.78,1892715.69,184.78,14.45352375707869
8733,2024-09-11,2391,STK009,BUY,1013,1013.0,488848.78,254.21,13.099810522897918
8734,2024-09-11,4747,STK010,SELL,598,202.76,7213674.66,202.76,15.79148917963451
8735,2024-09-11,203,STK011,SELL,104,129.25,472722.55,139.4,13.066266035722277
8736,2024-09-11,3938,STK011,SELL,77,207.97,1644244.21,207.97,14.312791997977053
8737,2024-09-11,3572,STK011,BUY,29,77.33,31449.71,139.4,10.356176837390457
8738,2024-09-11,3938,STK012,BUY,218,208.0,1645724.99,208.0,14.313692176130584
8739,2024-09-11,4747,STK012,BUY,157,202.74,7214741.09,202.74,15.791637003189445
8740,2024-09-11,589,STK012,BUY,33,33.0,224.15,139.4,5.4167668467475805
8741,2024-09-11,3784,STK012,BUY,388,267.5,23399.88,254.21,10.06052890747628
8742,2024-09-11,4955,STK013,SELL,259,205.52,4532818.6,205.52,15.326854732087163
8743,2024-09-11,3588,STK013,BUY,116,184.65,1905524.35,184.65,14.460268302802417
8744,2024-09-11,4955,STK013,BUY,81,205.36,4541762.57,205.36,15.328825946131614
8745,2024-09-11,4747,STK013,BUY,42,202.64,7219378.7,202.64,15.792279593050756
8746,2024-09-11,1157,STK018,SELL,5,197.49,1180040.15,197.49,13.981059868715159
8747,2024-09-11,2359,STK018,BUY,102,164.6,34672.69,164.6,10.453736465089417
8748,2024-09-11,3827,STK018,BUY,612,612.0,67441.11,254.21,11.119024879256296
8749,2024-09-11,3339,STK018,BUY,59,240.15,465979.34,240.15,13.051898723376608
8750,2024-09-11,4955,STK018,BUY,56,205.17,4547933.66,205.17,15.330183766994743
8751,2024-09-11,4747,STK018,BUY,100,202.57,7230398.49,202.57,15.793804847103633
8752,2024-09-11,474,STK018,SELL,134,203.95,702924.68,203.95,13.463006446854294
8753,2024-09-11,1513,STK019,BUY,101,195.79,3544204.75,195.79,15.080824644891006
8754,2024-09-12,2480,STK006,SELL,44,217.35,911030.09,217.35,13.722332302992372
8755,2024-09-12,1099,STK006,BUY,204,204.0,8602.69,204.0,9.05994645998493
8756,2024-09-12,748,STK006,SELL,457,298.0,7344.19,254.21,8.901800956210781
8757,2024-09-12,4578,STK006,SELL,209,530.0,27073.17,254.21,10.206335415812966
8758,2024-09-12,4747,STK006,BUY,227,202.59,7278186.07,202.59,15.800392360313882
8759,2024-09-12,3263,STK006,BUY,157,118.0,16910.07,139.4,9.735723716058722
8760,2024-09-12,4955,STK006,SELL,221,205.19,4545318.61,205.19,15.329608604353417
8761,2024-09-12,4747,STK008,BUY,60,202.5,7286000.79,202.5,15.801465502227256
8762,2024-09-12,4747,STK009,SELL,65,202.42,7254523.05,202.42,15.797135839116061
8763,2024-09-12,4955,STK009,BUY,480,205.54,4777769.58,205.54,15.379484589808854
8764,2024-09-12,4000,STK009,BUY,352,352.0,170464.04,254.21,12.046285510693046
8765,2024-09-12,4519,STK009,SELL,96,214.3,1910910.38,214.3,14.463090848520746
8766,2024-09-12,2946,STK010,BUY,525,182.76,399627.86,182.76,12.898291545370858
8767,2024-09-12,2707,STK012,SELL,197,197.53,475623.23,197.53,13.072383388674307
8768,2024-09-12,4747,STK016,BUY,3,202.29,7254868.4,202.29,15.797183442760039
8769,2024-09-12,4747,STK017,SELL,35,202.19,7247630.7,202.19,15.796185311396217
8770,2024-09-12,3774,STK018,BUY,80,80.0,9610.43,139.4,9.170708294224086
8771,2024-09-13,1157,STK005,SELL,10,196.54,1187150.02,196.54,13.987066893805626
8772,2024-09-13,4955,STK006,BUY,296,205.66,4807091.29,205.66,15.385602945776466
8773,2024-09-13,4747,STK006,SELL,164,202.17,7282839.21,202.17,15.801031482824804
8774,2024-09-13,4747,STK006,SELL,375,202.27,7266768.99,202.27,15.798822457797462
8775,2024-09-13,4955,STK006,BUY,66,205.48,4809919.65,205.48,15.386191145064371
8776,2024-09-13,203,STK006,SELL,27,124.38,473865.7,139.4,13.068681337497742
8777,2024-09-13,4387,STK009,BUY,50,50.0,24293.08,139.4,10.097987978248948
8778,2024-09-13,4955,STK009,BUY,110,205.36,4863364.44,205.36,15.39724123359111
8779,2024-09-13,1494,STK012,SELL,135,255.43,1133474.49,254.21,13.940799125405242
8780,2024-09-13,4747,STK012,SELL,214,202.28,7265262.16,202.28,15.798615077317407
8781,2024-09-13,3018,STK013,BUY,32,177.0,66867.83,177.0,11.110488218259693
8782,2024-09-13,4519,STK017,SELL,315,214.71,1857172.53,214.71,14.434566282387953
8783,2024-09-13,845,STK017,BUY,138,185.38,850229.7,185.38,13.653263003405694
8784,2024-09-13,2405,STK018,BUY,53,111.33,11070.19,139.4,9.312101517666859
8785,2024-09-13,4955,STK018,SELL,56,205.17,4856331.33,205.17,15.39579404636494
8786,2024-09-13,4955,STK018,BUY,376,205.39,4903553.64,205.39,15.405470936813508
8787,2024-09-13,4023,STK018,BUY,41,173.56,651371.72,173.56,13.386837291917537
8788,2024-09-13,1157,STK020,BUY,45,195.78,1189721.77,195.78,13.989230871560274
8789,2024-09-13,3812,STK020,BUY,251,199.19,575707.07,199.19,13.263355988283214
8790,2024-09-13,4700,STK020,BUY,436,190.12,744462.14,190.12,13.520418620142474
8791,2024-09-16,1157,STK004,BUY,74,195.17,1195770.38,195.17,13.994302041374334
8792,2024-09-16,4747,STK006,BUY,101,202.22,7207677.47,202.22,15.790657469894684
8793,2024-09-16,4955,STK006,SELL,645,205.94,4824786.33,205.94,15.38927721509988
8794,2024-09-16,4747,STK006,SELL,284,202.27,7194700.16,202.27,15.78885536304214
8795,2024-09-16,3588,STK006,BUY,56,184.41,1958186.57,184.41,14.487529894215738
8796,2024-09-16,3938,STK008,SELL,402,208.49,1625541.35,208.49,14.301352071908703
8797,2024-09-16,227,STK008,BUY,392,205.57,1559868.26,205.57,14.260112568021352
8798,2024-09-16,4747,STK008,SELL,33,202.17,7190339.18,202.17,15.788249041512639
8799,2024-09-16,2461,STK009,BUY,297,148.76,302986.81,148.76,12.621447852659115
8800,2024-09-16,2757,STK010,BUY,297,297.0,79168.74,254.21,11.279349434087838
8801,2024-09-16,845,STK012,SELL,402,186.59,839188.77,186.59,13.640192145808799
8802,2024-09-16,3938,STK012,SELL,441,209.08,1622533.63,209.08,14.299500070938157
8803,2024-09-16,1494,STK012,BUY,163,253.17,1146326.67,253.17,13.952074060344442
8804,2024-09-16,4747,STK012,SELL,10,202.05,7190270.98,202.05,15.788239556520034
8805,2024-09-16,3812,STK012,SELL,97,196.09,576970.81,196.09,13.265548688144223
8806,2024-09-16,3163,STK013,BUY,39,274.35,1928910.41,254.21,14.472466365483342
8807,2024-09-16,4023,STK013,BUY,13,172.57,650009.92,172.57,13.384744441730701
8808,2024-09-16,1459,STK013,BUY,178,178.0,19826.29,178.0,9.894814550550988
8809,2024-09-16,3588,STK013,BUY,175,184.39,1977678.71,184.39,14.497434851865265
8810,2024-09-16,3588,STK017,SELL,94,184.22,1958332.3,184.22,14.48760431230511
8811,2024-09-16,4747,STK018,BUY,79,201.97,7200044.43,201.97,15.7895978936886
8812,2024-09-16,4747,STK018,BUY,17,201.86,7202147.58,201.86,15.789889953358603
8813,2024-09-16,17,STK019,BUY,102,102.0,3598.12,139.4,8.188444650118344
8814,2024-09-17,3588,STK002,SELL,36,183.94,1964274.04,183.94,14.490633798824957
8815,2024-09-17,4747,STK002,SELL,13,201.75,7290813.19,201.75,15.802125783619495
8816,2024-09-17,3588,STK005,BUY,74,183.73,1973367.74,183.73,14.49525266059868
8817,2024-09-17,1513,STK006,SELL,86,195.49,3578567.28,195.49,15.090473356599128
8818,2024-09-17,4747,STK006,SELL,374,201.85,7273331.21,201.85,15.799725095255614
8819,2024-09-17,193,STK006,SELL,251,245.65,1051148.18,245.65,13.86539458079498
8820,2024-09-17,992,STK009,BUY,642,333.0,313254.43,254.21,12.654774207005522
8821,2024-09-17,1927,STK011,BUY,93,160.17,38291.82,160.17,10.553017690231611
8822,2024-09-17,3163,STK011,BUY,18,268.1,1960271.87,254.21,14.488594240904336
8823,2024-09-17,1157,STK012,BUY,190,195.14,1199093.23,195.14,13.997077021413658
8824,2024-09-17,193,STK012,BUY,303,245.8,1053273.59,245.8,13.867414526352496
8825,2024-09-17,3938,STK012,BUY,115,208.84,1639481.28,208.84,14.309891067035208
8826,2024-09-17,4887,STK013,BUY,73,73.0,8152.55,139.4,9.006208694218335
8827,2024-09-17,1513,STK013,BUY,165,195.41,3596994.26,195.41,15.09560940491209
8828,2024-09-17,3838,STK016,BUY,91,91.0,10596.85,139.4,9.268406429338654
8829,2024-09-17,4747,STK018,SELL,110,201.79,7260068.3,201.79,15.797899932209967
8830,2024-09-17,3588,STK018,SELL,243,183.84,1944068.75,183.84,14.480294142988493
8831,2024-09-17,2654,STK018,BUY,187,97.0,44039.2,139.4,10.692858132152372
8832,2024-09-17,336,STK019,BUY,47,124.21,191943.98,139.4,12.16496404744304
8833,2024-09-18,193,STK002,BUY,49,245.26,1053489.47,245.26,13.867619466148446
8834,2024-09-18,227,STK003,BUY,37,203.75,1560768.31,203.75,14.260689405104383
8835,2024-09-18,845,STK004,BUY,20,185.66,822309.1,185.66,13.61987285350547
8836,2024-09-18,4519,STK004,BUY,16,213.91,1862999.29,213.91,14.437698805246622
8837,2024-09-18,193,STK006,BUY,628,246.31,1083253.44,246.31,13.895480438370585
8838,2024-09-18,4747,STK006,BUY,443,201.94,7076391.62,201.94,15.77227481887288
8839,2024-09-18,845,STK007,SELL,8,184.68,821214.86,184.68,13.618541277140613
8840,2024-09-18,1494,STK007,BUY,79,249.02,1202369.12,249.02,13.999805266812727
8841,2024-09-18,4747,STK008,SELL,505,202.13,7011817.89,202.13,15.76310769611012
8842,2024-09-18,2065,STK009,BUY,143,138.12,154738.34,139.4,11.949497302875272
8843,2024-09-18,4023,STK009,BUY,12,171.57,645344.57,171.57,13.377541219747638
8844,2024-09-18,3938,STK009,BUY,173,208.75,1706045.18,208.75,14.349689075835041
8845,2024-09-18,4747,STK009,BUY,202,202.13,7104709.88,202.13,15.776268626215286
8846,2024-09-18,1462,STK009,BUY,59,59.0,27131.82,139.4,10.208499344224638
8847,2024-09-18,1157,STK009,SELL,574,197.02,901571.49,197.02,13.71189572881983
8848,2024-09-18,1903,STK009,BUY,236,160.75,193443.55,160.75,12.172746187077369
8849,2024-09-18,3588,STK010,BUY,23,183.54,1950826.97,183.54,14.483764440422858
8850,2024-09-18,2101,STK012,BUY,36,36.0,249.1,139.4,5.521860837883573
8851,2024-09-18,4747,STK012,SELL,33,202.02,7104481.54,202.02,15.77623648645995
8852,2024-09-18,4747,STK012,SELL,674,202.31,7099817.74,202.31,15.775579812108194
8853,2024-09-18,3061,STK016,BUY,14,14.0,1556.67,139.4,7.350946393982948
8854,2024-09-18,3546,STK019,BUY,127,127.0,4445.51,139.4,8.399874797797022
8855,2024-09-18,193,STK019,SELL,61,245.81,1081118.2,245.81,13.893507358812366
8856,2024-09-18,3588,STK020,SELL,18,183.23,1949798.4,183.23,14.483237053453392
8857,2024-09-19,4747,STK003,SELL,65,202.23,7477388.16,202.23,15.827394246240301
8858,2024-09-19,4519,STK006,SELL,323,214.35,1919698.52,214.35,14.467679231756561
8859,2024-09-19,4083,STK006,BUY,24,24.0,1126.54,139.4,7.027793547465953
8860,2024-09-19,4747,STK006,SELL,265,202.26,7464949.32,202.26,15.825729333876351
8861,2024-09-19,2844,STK007,BUY,150,156.0,142337.81,156.0,11.86596548055416
8862,2024-09-19,2920,STK009,BUY,37,139.39,264088.89,139.4,12.484044816598304
8863,2024-09-19,193,STK009,SELL,202,245.69,1008721.15,245.69,13.824194889758905
8864,2024-09-19,4955,STK010,SELL,463,206.27,4869554.24,206.27,15.398513164399548
8865,2024-09-19,2926,STK010,BUY,786,786.0,231508.43,254.21,12.352375886020058
8866,2024-09-19,2751,STK011,BUY,45,45.0,3672.66,139.4,8.208943719304427
8867,2024-09-19,4955,STK012,SELL,159,206.21,4868429.79,206.21,15.39828222342232
8868,2024-09-19,4955,STK012,SELL,73,206.04,4867913.54,206.04,15.3981761774712
8869,2024-09-19,4747,STK012,BUY,302,202.32,7467085.06,202.32,15.826015395329753
8870,2024-09-19,2372,STK013,SELL,76,198.68,421323.03,198.68,12.951157484080845
8871,2024-09-19,2426,STK018,SELL,20,180.8,1169885.29,180.8,13.972417114016688
8872,2024-09-19,3588,STK018,SELL,62,183.01,1986142.62,183.01,14.501705437186057
8873,2024-09-19,895,STK020,BUY,120,120.0,7008.93,139.4,8.855082994244114
8874,2024-09-20,2704,STK001,BUY,21,21.0,1075.87,139.4,6.981813964206992
8875,2024-09-20,4747,STK002,SELL,14,202.21,7300373.59,202.21,15.803436218500746
8876,2024-09-20,3064,STK006,BUY,52,125.0,18544.24,139.4,9.827968431333614
8877,2024-09-20,4519,STK006,SELL,181,214.21,1863187.19,214.21,14.437799658974859
8878,2024-09-20,3668,STK009,BUY,326,269.11,255251.36,254.21,12.450007981821583
8879,2024-09-20,4747,STK009,BUY,93,202.14,7345468.89,202.14,15.80959433967592
8880,2024-09-20,4519,STK010,BUY,203,214.17,1920071.19,214.17,14.467873342255475
8881,2024-09-20,3588,STK012,BUY,74,182.8,1950978.29,182.8,14.483842004479714
8882,2024-09-20,4747,STK012,BUY,71,202.06,7345985.54,202.06,15.80966467307039
8883,2024-09-20,193,STK012,SELL,545,246.5,996572.27,246.5,13.812077943277695
8884,2024-09-20,3588,STK012,SELL,132,182.71,1950017.75,182.71,14.483349545878317
8885,2024-09-20,4955,STK012,SELL,101,205.91,4753563.35,205.91,15.374405284083092
8886,2024-09-20,4955,STK013,SELL,101,205.78,4742450.88,205.78,15.37206483419265
8887,2024-09-20,192,STK018,BUY,59,284.92,2331083.92,254.21,14.661844348070742
8888,2024-09-20,4747,STK018,SELL,25,201.96,7342816.85,201.96,15.809233230188447
8889,2024-09-20,4158,STK019,SELL,58,113.0,96404.19,139.4,11.476315317323689
8890,2024-09-20,4955,STK020,BUY,49,205.58,4745322.74,205.58,15.372670215306776
8891,2024-09-23,4955,STK003,SELL,37,205.37,4859426.19,205.37,15.396431126790471
8892,2024-09-23,3477,STK006,BUY,279,191.0,25457.6,191.0,10.14480888238268
8893,2024-09-23,845,STK006,SELL,60,183.99,864583.92,183.99,13.670004809472076
8894,2024-09-23,474,STK006,SELL,427,207.93,701073.23,207.93,13.46036905199406
8895,2024-09-23,4519,STK006,SELL,83,213.65,1916812.56,213.65,14.466174761168729
8896,2024-09-23,3668,STK008,BUY,97,251.9,271956.84,251.9,12.513402333264393
8897,2024-09-23,4747,STK010,BUY,1042,202.47,7737308.96,202.47,15.86156463476868
8898,2024-09-23,4747,STK010,SELL,165,202.44,7693723.6,202.44,15.85591556752846
8899,2024-09-23,4747,STK012,SELL,204,202.44,7692173.73,202.44,15.855714101241439
8900,2024-09-23,2586,STK012,BUY,187,166.0,7873.0,166.0,8.971321471503682
8901,2024-09-23,4372,STK012,BUY,1429,764.0,37007.9,254.21,10.518913703241665
8902,2024-09-23,4955,STK012,SELL,1097,206.49,4851091.85,206.49,15.394714567427604
8903,2024-09-23,2090,STK018,BUY,253,134.0,86207.99,139.4,11.364529743557103
8904,2024-09-23,845,STK018,BUY,7,183.03,865470.31,183.03,13.671029504579886
8905,2024-09-24,4519,STK002,BUY,52,213.0,1885843.95,213.0,14.449886527767395
8906,2024-09-24,3588,STK005,BUY,110,182.57,1929722.46,182.57,14.472887265640702
8907,2024-09-24,193,STK006,BUY,110,246.13,982773.63,246.13,13.79813510529516
8908,2024-09-24,4747,STK006,SELL,297,202.5,7485533.51,202.5,15.828482984107877
8909,2024-09-24,3812,STK006,SELL,63,192.18,575970.64,192.18,13.26381370235478
8910,2024-09-24,4747,STK006,BUY,754,202.83,7517378.62,202.83,15.832728180414312
8911,2024-09-24,3853,STK006,SELL,74,115.05,296661.78,139.4,12.600351351830797
8912,2024-09-24,3938,STK006,SELL,290,208.95,1681765.97,208.95,14.335355566516293
8913,2024-09-24,2262,STK008,BUY,63,63.0,8143.77,139.4,9.005131282454506
8914,2024-09-24,1192,STK008,BUY,843,843.0,108971.41,254.21,11.598850009905137
8915,2024-09-24,4747,STK009,SELL,267,202.87,7387843.76,202.87,15.815346607627877
8916,2024-09-24,4955,STK009,BUY,66,206.31,4752009.78,206.31,15.374078408540564
8917,2024-09-24,4700,STK010,BUY,377,193.4,827738.41,193.4,13.626453661609743
8918,2024-09-24,2096,STK012,SELL,25,311.14,176720.47,254.21,12.082330156302952
8919,2024-09-24,4955,STK012,BUY,566,206.76,4756345.85,206.76,15.3749904630655
8920,2024-09-24,1513,STK012,SELL,86,195.11,3585844.73,195.11,15.092504912143744
8921,2024-09-24,2946,STK013,BUY,66,177.45,410669.93,177.45,12.92554751584711
8922,2024-09-24,1513,STK013,BUY,95,194.84,3595399.99,194.84,15.095166083946253
8923,2024-09-24,4464,STK018,BUY,29,29.0,3665.3,139.4,8.206938258112064
8924,2024-09-24,3588,STK018,SELL,37,182.3,1925046.05,182.3,14.470460966963774
8925,2024-09-24,4747,STK018,BUY,57,202.78,7395047.97,202.78,15.816321276147033
8926,2024-09-24,193,STK020,BUY,37,245.56,984900.03,245.56,13.800296437948697
8927,2024-09-25,3371,STK006,BUY,273,273.0,11049.02,254.21,9.310187516899012
8928,2024-09-25,3938,STK006,SELL,90,208.66,1661689.88,208.66,14.323346244318945
8929,2024-09-25,4747,STK006,BUY,248,202.81,7212607.83,202.81,15.791341278766108
8930,2024-09-25,193,STK006,SELL,379,245.92,964330.09,245.92,13.779189968982582
8931,2024-09-25,1513,STK006,BUY,110,194.61,3470334.65,194.61,15.059761876351711
8932,2024-09-25,3588,STK008,BUY,32,182.03,1925552.4,182.03,14.470723964908895
8933,2024-09-25,3938,STK009,SELL,69,208.31,1629844.44,208.31,14.303995746201156
8934,2024-09-25,2988,STK009,SELL,326,245.27,1126107.02,245.27,13.934278015584985
8935,2024-09-25,1513,STK009,SELL,331,194.98,3317568.86,194.98,15.014743102992405
8936,2024-09-25,4747,STK010,BUY,183,202.8,7261678.0,202.8,15.79812162728047
8937,2024-09-25,4747,STK012,SELL,73,202.72,7261069.06,202.72,15.798037767124539
8938,2024-09-25,3588,STK012,SELL,215,182.09,1923758.94,182.09,14.46979213111343
8939,2024-09-25,110,STK012,BUY,569,1272.0,84679.8,254.21,11.346644172535305
8940,2024-09-25,3812,STK012,SELL,80,188.97,564857.61,188.97,13.244330731023766
8941,2024-09-25,4023,STK012,SELL,396,172.95,652903.88,172.95,13.389186731492021
8942,2024-09-25,2988,STK012,BUY,96,240.88,1126907.82,240.88,13.934988884691247
8943,2024-09-25,4955,STK013,SELL,170,206.72,4568473.65,206.72,15.334689932538174
8944,2024-09-25,182,STK013,BUY,21,289.48,3050896.15,254.21,14.93094625287167
8945,2024-09-25,4747,STK013,SELL,79,202.65,7253089.85,202.65,15.796938260118473
8946,2024-09-25,1513,STK013,BUY,66,194.63,3324235.04,194.63,15.016750443266652
8947,2024-09-25,1903,STK018,BUY,44,147.78,194405.38,147.78,12.177705989399987
8948,2024-09-25,4855,STK018,BUY,163,163.0,21579.8,163.0,9.979559309487373
8949,2024-09-25,1094,STK018,BUY,225,168.55,187199.37,168.55,12.139934819519402
8950,2024-09-25,1638,STK019,BUY,51,51.0,1774.95,139.4,7.482090770002655
8951,2024-09-25,2946,STK020,BUY,121,175.0,409470.67,175.0,12.9226229979529
8952,2024-09-26,1513,STK006,BUY,105,194.39,3307095.74,194.39,15.011581244635552
8953,2024-09-26,4955,STK006,BUY,253,206.77,4558333.47,206.77,15.332467866964324
8954,2024-09-26,3588,STK006,BUY,89,181.92,1939342.66,181.92,14.4778601542089
8955,2024-09-26,3938,STK006,SELL,128,208.11,1629380.95,208.11,14.303711329100008
8956,2024-09-26,3588,STK006,SELL,106,181.78,1935153.94,181.78,14.47569795359182
8957,2024-09-26,653,STK006,SELL,97,181.33,327718.3,181.33,12.69991272828374
8958,2024-09-26,193,STK006,BUY,368,246.25,978800.85,246.25,13.79408450061834
8959,2024-09-26,474,STK009,SELL,214,208.04,597946.21,208.04,13.3012577514441
8960,2024-09-26,1157,STK009,BUY,915,200.56,1331496.46,200.56,14.101814776611322
8961,2024-09-26,4747,STK009,BUY,458,202.8,7447935.37,202.8,15.823447554669464
8962,2024-09-26,4747,STK010,BUY,121,202.75,7480714.28,202.75,15.827838971047266
8963,2024-09-26,845,STK010,BUY,692,185.79,1004416.41,185.79,13.81991823984692
8964,2024-09-26,3339,STK010,BUY,180,239.33,524365.55,239.33,13.169946241651838
8965,2024-09-26,1513,STK012,SELL,254,194.55,3305005.32,194.55,15.010948943520255
8966,2024-09-26,3588,STK012,SELL,82,181.59,1934479.08,181.59,14.47534915583526
8967,2024-09-26,4747,STK013,BUY,455,202.9,7526799.76,202.9,15.833980643625146
8968,2024-09-26,3588,STK013,SELL,63,181.38,1928098.01,181.38,14.47204510656851
8969,2024-09-26,4519,STK018,BUY,15,212.22,1854825.91,212.22,14.43330193969698
8970,2024-09-26,4700,STK018,SELL,67,191.22,807267.93,191.22,13.60141213833009
8971,2024-09-26,1696,STK018,BUY,16,16.0,2144.29,139.4,7.671030020358871
8972,2024-09-26,4955,STK019,SELL,223,206.79,4550384.66,206.79,15.33072254777473
8973,2024-09-26,4747,STK019,SELL,36,202.8,7525516.54,202.8,15.83381014231398
8974,2024-09-27,4955,STK004,BUY,451,207.1,4448416.78,207.1,15.308059035861557
8975,2024-09-27,4747,STK005,BUY,36,202.7,7404682.56,202.7,15.817623271482624
8976,2024-09-27,1157,STK006,SELL,4,199.59,1303469.94,199.59,14.080541218282864
8977,2024-09-27,4747,STK006,BUY,152,202.67,7410727.1,202.67,15.818439251554471
8978,2024-09-27,4747,STK006,BUY,553,202.88,7432718.08,202.88,15.821402309370201
8979,2024-09-27,4955,STK008,BUY,84,206.94,4459350.52,206.94,15.310513914321634
