transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value,date_obj,date,customer_key,account_type,avg_trade_size_baseline,stock_key,company_name,liquidity_tier,sector,industry,date_key,day,month,month_name,quarter,year,day_of_week,day_name,is_weekend,is_holiday,stock_price
9329,2024-10-21,1494,STK013,BUY,238,248.77,1263236.57,2024-10-21,2024-10-21,1494,Retail,200.3242943455968,13,STK013 Corp,Mid,Energy,Utilities,20241021,21,10,October,4,2024,1,Monday,False,False,95.08850772779412
9330,2024-10-21,4644,STK013,BUY,110,266.7,209608.46,2024-10-21,2024-10-21,4644,Retail,214.609044355872,13,STK013 Corp,Mid,Energy,Utilities,20241021,21,10,October,4,2024,1,Monday,False,False,95.08850772779412
9331,2024-10-21,4747,STK017,BUY,83,204.47,7358245.15,2024-10-21,2024-10-21,4747,Retail,57.23133521042849,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20241021,21,10,October,4,2024,1,Monday,False,False,211.50515664428303
9332,2024-10-21,4747,STK017,SELL,125,204.42,7331807.0,2024-10-21,2024-10-21,4747,Retail,57.23133521042849,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20241021,21,10,October,4,2024,1,Monday,False,False,211.50515664428303
9333,2024-10-21,4747,STK018,BUY,351,204.51,7380532.69,2024-10-21,2024-10-21,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20241021,21,10,October,4,2024,1,Monday,False,False,138.8196097479332
9334,2024-10-21,1180,STK018,BUY,49,258.67,11393.3,2024-10-21,2024-10-21,1180,Retail,187.4904696034289,18,STK018 Corp,Mid,Technology,Software,20241021,21,10,October,4,2024,1,Monday,False,False,138.8196097479332
9335,2024-10-21,3588,STK018,SELL,14,180.55,1888034.23,2024-10-21,2024-10-21,3588,Retail,89.65649662061958,18,STK018 Corp,Mid,Technology,Software,20241021,21,10,October,4,2024,1,Monday,False,False,138.8196097479332
9337,2024-10-21,3623,STK020,BUY,321,186.44,393747.03,2024-10-21,2024-10-21,3623,Institutional,81.36509602385424,20,STK020 Corp,Mid,Energy,Oil & Gas,20241021,21,10,October,4,2024,1,Monday,False,False,59.18868909796402
9338,2024-10-22,4023,STK001,SELL,8,174.74,1133399.98,2024-10-22,2024-10-22,4023,Retail,85.24882103840045,1,STK001 Corp,Low,Energy,Utilities,20241022,22,10,October,4,2024,2,Tuesday,False,False,61.22460107178887
9339,2024-10-22,1185,STK002,BUY,71,248.47,440518.28,2024-10-22,2024-10-22,1185,Institutional,104.32284505038166,2,STK002 Corp,Low,Consumer,Retail,20241022,22,10,October,4,2024,2,Tuesday,False,False,341.4603708039052
9340,2024-10-22,182,STK002,BUY,33,281.62,3096651.33,2024-10-22,2024-10-22,182,Retail,202.31840679877135,2,STK002 Corp,Low,Consumer,Retail,20241022,22,10,October,4,2024,2,Tuesday,False,False,341.4603708039052
9341,2024-10-22,4747,STK006,BUY,53,204.42,7237816.66,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9342,2024-10-22,4700,STK006,SELL,120,185.49,813497.47,2024-10-22,2024-10-22,4700,Institutional,183.66694256756824,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9343,2024-10-22,3754,STK006,BUY,284,284.0,13185.94,2024-10-22,2024-10-22,3754,Retail,198.7204001432268,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9344,2024-10-22,4955,STK006,SELL,89,204.48,4515678.31,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9345,2024-10-22,845,STK006,BUY,744,187.28,1170808.6,2024-10-22,2024-10-22,845,Retail,64.83988963510643,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9346,2024-10-22,4747,STK006,SELL,48,204.33,7235588.05,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9347,2024-10-22,3588,STK006,BUY,64,180.35,1858552.79,2024-10-22,2024-10-22,3588,Retail,89.65649662061958,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9348,2024-10-22,2426,STK006,SELL,203,180.59,1074676.58,2024-10-22,2024-10-22,2426,Retail,73.02152699133057,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9349,2024-10-22,3914,STK006,BUY,491,195.93,259302.09,2024-10-22,2024-10-22,3914,Retail,147.58934572570143,6,STK006 Corp,High,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,46.429362392175584
9350,2024-10-22,4955,STK007,SELL,46,204.29,4509784.08,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,7,STK007 Corp,Mid,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,128.13552495436477
9351,2024-10-22,4747,STK009,SELL,131,204.29,7178079.1,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7154.054879852126
9352,2024-10-22,3322,STK009,BUY,741,231.65,470418.36,2024-10-22,2024-10-22,3322,Retail,60.60587653506533,9,STK009 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7154.054879852126
9353,2024-10-22,3620,STK009,BUY,210,210.0,92189.92,2024-10-22,2024-10-22,3620,Institutional,46.82236488498562,9,STK009 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7154.054879852126
9354,2024-10-22,2841,STK012,BUY,168,122.0,1835.75,2024-10-22,2024-10-22,2841,Institutional,176.43763370165345,12,STK012 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7.523557860400155
9355,2024-10-22,1438,STK012,BUY,70,213.04,817579.69,2024-10-22,2024-10-22,1438,Retail,123.99781010196862,12,STK012 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7.523557860400155
9356,2024-10-22,845,STK012,BUY,31,186.48,1171041.83,2024-10-22,2024-10-22,845,Retail,64.83988963510643,12,STK012 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7.523557860400155
9357,2024-10-22,4955,STK012,BUY,661,204.84,4514757.15,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,12,STK012 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7.523557860400155
9358,2024-10-22,4700,STK012,SELL,131,184.61,812511.88,2024-10-22,2024-10-22,4700,Institutional,183.66694256756824,12,STK012 Corp,High,Technology,Hardware,20241022,22,10,October,4,2024,2,Tuesday,False,False,7.523557860400155
9359,2024-10-22,4747,STK013,SELL,261,204.32,7153252.14,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20241022,22,10,October,4,2024,2,Tuesday,False,False,95.12243815916744
9360,2024-10-22,4955,STK013,SELL,87,204.7,4506481.5,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20241022,22,10,October,4,2024,2,Tuesday,False,False,95.12243815916744
9361,2024-10-22,4955,STK016,SELL,19,204.48,4504688.34,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,16,STK016 Corp,Low,Energy,Renewables,20241022,22,10,October,4,2024,2,Tuesday,False,False,94.37674081018524
9362,2024-10-22,4747,STK018,BUY,123,204.27,7170158.73,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20241022,22,10,October,4,2024,2,Tuesday,False,False,137.45188321037676
9363,2024-10-22,4747,STK018,SELL,139,204.24,7151052.91,2024-10-22,2024-10-22,4747,Retail,57.23133521042849,18,STK018 Corp,Mid,Technology,Software,20241022,22,10,October,4,2024,2,Tuesday,False,False,137.45188321037676
9364,2024-10-22,4955,STK019,BUY,15,204.25,4505191.0,2024-10-22,2024-10-22,4955,Retail,171.5073063101831,19,STK019 Corp,Mid,Energy,Oil & Gas,20241022,22,10,October,4,2024,2,Tuesday,False,False,33.51073877791992
9365,2024-10-23,4955,STK003,BUY,163,204.2,4567795.08,2024-10-23,2024-10-23,4955,Retail,171.5073063101831,3,STK003 Corp,Low,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,19.91951842704037
9366,2024-10-23,4747,STK006,SELL,62,204.15,7275208.18,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241023,23,10,October,4,2024,3,Wednesday,False,False,47.29735757504626
9367,2024-10-23,4747,STK006,BUY,249,204.18,7286985.23,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241023,23,10,October,4,2024,3,Wednesday,False,False,47.29735757504626
9368,2024-10-23,4747,STK006,BUY,47,204.09,7289208.2,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241023,23,10,October,4,2024,3,Wednesday,False,False,47.29735757504626
9369,2024-10-23,203,STK006,SELL,23,117.67,436365.13,2024-10-23,2024-10-23,203,Retail,51.737253439688985,6,STK006 Corp,High,Energy,Oil & Gas,20241023,23,10,October,4,2024,3,Wednesday,False,False,47.29735757504626
9370,2024-10-23,2787,STK009,BUY,131,131.0,58394.63,2024-10-23,2024-10-23,2787,Retail,85.14456646100419,9,STK009 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,445.76050551704856
9371,2024-10-23,363,STK009,SELL,109,291.29,275105.17,2024-10-23,2024-10-23,363,Retail,44.41791704509486,9,STK009 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,445.76050551704856
9372,2024-10-23,4955,STK009,SELL,45,204.01,4547735.86,2024-10-23,2024-10-23,4955,Retail,171.5073063101831,9,STK009 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,445.76050551704856
9373,2024-10-23,4747,STK009,BUY,375,204.19,7456368.39,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,445.76050551704856
9374,2024-10-23,1036,STK009,BUY,105,85.5,54593.46,2024-10-23,2024-10-23,1036,Retail,87.10673264105714,9,STK009 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,445.76050551704856
9375,2024-10-23,3339,STK010,BUY,58,236.85,569238.97,2024-10-23,2024-10-23,3339,Retail,165.6176409281128,10,STK010 Corp,High,Consumer,Retail,20241023,23,10,October,4,2024,3,Wednesday,False,False,305.13478027204025
9376,2024-10-23,4747,STK010,SELL,408,204.3,7331873.4,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,10,STK010 Corp,High,Consumer,Retail,20241023,23,10,October,4,2024,3,Wednesday,False,False,305.13478027204025
9377,2024-10-23,4747,STK012,SELL,591,204.53,7327548.12,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,7.3185736399262975
9378,2024-10-23,4747,STK012,BUY,7,204.41,7327599.35,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,7.3185736399262975
9379,2024-10-23,3588,STK012,SELL,144,180.28,1883525.06,2024-10-23,2024-10-23,3588,Retail,89.65649662061958,12,STK012 Corp,High,Technology,Hardware,20241023,23,10,October,4,2024,3,Wednesday,False,False,7.3185736399262975
9380,2024-10-23,4747,STK013,BUY,42,204.32,7331613.4,2024-10-23,2024-10-23,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20241023,23,10,October,4,2024,3,Wednesday,False,False,95.5724666957471
9381,2024-10-23,1485,STK013,BUY,25,25.0,2389.31,2024-10-23,2024-10-23,1485,Retail,210.76062721560297,13,STK013 Corp,Mid,Energy,Utilities,20241023,23,10,October,4,2024,3,Wednesday,False,False,95.5724666957471
9382,2024-10-23,3129,STK017,BUY,103,270.6,55284.73,2024-10-23,2024-10-23,3129,Institutional,135.24150422401112,17,STK017 Corp,Mid,Healthcare,Pharmaceuticals,20241023,23,10,October,4,2024,3,Wednesday,False,False,219.1916276321012
9383,2024-10-23,193,STK018,BUY,82,247.42,1430487.99,2024-10-23,2024-10-23,193,Retail,144.2523545284706,18,STK018 Corp,Mid,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,141.4512618339848
9384,2024-10-23,4356,STK018,BUY,309,309.0,43708.44,2024-10-23,2024-10-23,4356,Institutional,123.1626319806822,18,STK018 Corp,Mid,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,141.4512618339848
9385,2024-10-23,2783,STK018,SELL,78,197.6,137779.61,2024-10-23,2024-10-23,2783,Retail,165.30084520151803,18,STK018 Corp,Mid,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,141.4512618339848
9386,2024-10-23,3588,STK018,BUY,63,180.08,1892436.49,2024-10-23,2024-10-23,3588,Retail,89.65649662061958,18,STK018 Corp,Mid,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,141.4512618339848
9387,2024-10-23,2923,STK018,BUY,87,193.0,115269.19,2024-10-23,2024-10-23,2923,Institutional,40.90109020172726,18,STK018 Corp,Mid,Technology,Software,20241023,23,10,October,4,2024,3,Wednesday,False,False,141.4512618339848
9388,2024-10-23,4188,STK020,BUY,37,37.0,2267.55,2024-10-23,2024-10-23,4188,Retail,172.27323718345025,20,STK020 Corp,Mid,Energy,Oil & Gas,20241023,23,10,October,4,2024,3,Wednesday,False,False,61.28509593187478
9389,2024-10-24,2920,STK006,SELL,245,144.95,268240.43,2024-10-24,2024-10-24,2920,Retail,72.54712172231882,6,STK006 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,48.231645390947264
9390,2024-10-24,182,STK006,SELL,316,281.85,3255150.11,2024-10-24,2024-10-24,182,Retail,202.31840679877135,6,STK006 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,48.231645390947264
9391,2024-10-24,1935,STK006,SELL,90,108.5,1784.57,2024-10-24,2024-10-24,1935,Retail,63.44773906190407,6,STK006 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,48.231645390947264
9392,2024-10-24,193,STK006,SELL,150,247.17,1445656.45,2024-10-24,2024-10-24,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,48.231645390947264
9393,2024-10-24,2772,STK008,BUY,152,140.5,27375.96,2024-10-24,2024-10-24,2772,Retail,107.6605773553042,8,STK008 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,139.17157784532407
9394,2024-10-24,3938,STK008,BUY,484,212.48,2405240.96,2024-10-24,2024-10-24,3938,Retail,139.96661370427694,8,STK008 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,139.17157784532407
9395,2024-10-24,2426,STK008,SELL,54,179.36,1135529.88,2024-10-24,2024-10-24,2426,Retail,73.02152699133057,8,STK008 Corp,High,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,139.17157784532407
9396,2024-10-24,3588,STK009,BUY,113,179.96,1995197.6,2024-10-24,2024-10-24,3588,Retail,89.65649662061958,9,STK009 Corp,High,Technology,Hardware,20241024,24,10,October,4,2024,4,Thursday,False,False,475.36231140934166
9397,2024-10-24,319,STK009,BUY,128,298.8,223094.75,2024-10-24,2024-10-24,319,Retail,78.62230875774765,9,STK009 Corp,High,Technology,Hardware,20241024,24,10,October,4,2024,4,Thursday,False,False,475.36231140934166
9398,2024-10-24,4747,STK009,BUY,54,204.23,7644909.83,2024-10-24,2024-10-24,4747,Retail,57.23133521042849,9,STK009 Corp,High,Technology,Hardware,20241024,24,10,October,4,2024,4,Thursday,False,False,475.36231140934166
9399,2024-10-24,4747,STK012,BUY,404,204.35,7647676.64,2024-10-24,2024-10-24,4747,Retail,57.23133521042849,12,STK012 Corp,High,Technology,Hardware,20241024,24,10,October,4,2024,4,Thursday,False,False,6.848522674485784
9400,2024-10-24,1513,STK013,BUY,84,198.8,3939788.03,2024-10-24,2024-10-24,1513,Retail,67.17698562298614,13,STK013 Corp,Mid,Energy,Utilities,20241024,24,10,October,4,2024,4,Thursday,False,False,97.4078873748929
9401,2024-10-24,3914,STK018,BUY,299,202.38,315442.81,2024-10-24,2024-10-24,3914,Retail,147.58934572570143,18,STK018 Corp,Mid,Technology,Software,20241024,24,10,October,4,2024,4,Thursday,False,False,143.80521525718933
9402,2024-10-24,4023,STK018,SELL,330,175.62,1148768.76,2024-10-24,2024-10-24,4023,Retail,85.24882103840045,18,STK018 Corp,Mid,Technology,Software,20241024,24,10,October,4,2024,4,Thursday,False,False,143.80521525718933
9403,2024-10-24,4955,STK018,BUY,12,203.78,4779304.46,2024-10-24,2024-10-24,4955,Retail,171.5073063101831,18,STK018 Corp,Mid,Technology,Software,20241024,24,10,October,4,2024,4,Thursday,False,False,143.80521525718933
9404,2024-10-24,4955,STK020,BUY,259,203.85,4795478.44,2024-10-24,2024-10-24,4955,Retail,171.5073063101831,20,STK020 Corp,Mid,Energy,Oil & Gas,20241024,24,10,October,4,2024,4,Thursday,False,False,62.44782725165116
9405,2024-10-25,1513,STK002,BUY,43,198.4,3785482.54,2024-10-25,2024-10-25,1513,Retail,67.17698562298614,2,STK002 Corp,Low,Consumer,Retail,20241025,25,10,October,4,2024,5,Friday,False,False,343.0153231322627
9406,2024-10-25,3914,STK005,BUY,101,196.41,325494.86,2024-10-25,2024-10-25,3914,Retail,147.58934572570143,5,STK005 Corp,Low,Energy,Renewables,20241025,25,10,October,4,2024,5,Friday,False,False,134.6369809095324
9407,2024-10-25,1513,STK006,BUY,65,198.06,3788767.02,2024-10-25,2024-10-25,1513,Retail,67.17698562298614,6,STK006 Corp,High,Energy,Oil & Gas,20241025,25,10,October,4,2024,5,Friday,False,False,50.53054462756883
9408,2024-10-25,4747,STK006,SELL,85,204.28,7325363.99,2024-10-25,2024-10-25,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241025,25,10,October,4,2024,5,Friday,False,False,50.53054462756883
9409,2024-10-25,55,STK006,BUY,20,67.2,80388.05,2024-10-25,2024-10-25,55,Retail,140.79683479245335,6,STK006 Corp,High,Energy,Oil & Gas,20241025,25,10,October,4,2024,5,Friday,False,False,50.53054462756883
9410,2024-10-25,4747,STK006,BUY,84,204.21,7329608.56,2024-10-25,2024-10-25,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241025,25,10,October,4,2024,5,Friday,False,False,50.53054462756883
9411,2024-10-25,4144,STK006,BUY,572,216.67,55945.67,2024-10-25,2024-10-25,4144,Retail,52.99605537180687,6,STK006 Corp,High,Energy,Oil & Gas,20241025,25,10,October,4,2024,5,Friday,False,False,50.53054462756883
9414,2024-10-25,3938,STK009,BUY,125,211.83,2396878.57,2024-10-25,2024-10-25,3938,Retail,139.96661370427694,9,STK009 Corp,High,Technology,Hardware,20241025,25,10,October,4,2024,5,Friday,False,False,447.1893131929865
9416,2024-10-25,4747,STK010,SELL,133,204.17,7290505.92,2024-10-25,2024-10-25,4747,Retail,57.23133521042849,10,STK010 Corp,High,Consumer,Retail,20241025,25,10,October,4,2024,5,Friday,False,False,294.00479275058626
9417,2024-10-25,4519,STK010,BUY,37,210.89,1651499.2,2024-10-25,2024-10-25,4519,Institutional,108.6869726310806,10,STK010 Corp,High,Consumer,Retail,20241025,25,10,October,4,2024,5,Friday,False,False,294.00479275058626
9419,2024-10-25,2277,STK013,BUY,70,70.0,6770.97,2024-10-25,2024-10-25,2277,Retail,92.0839823331208,13,STK013 Corp,Mid,Energy,Utilities,20241025,25,10,October,4,2024,5,Friday,False,False,96.72807718519672
9420,2024-10-25,4747,STK013,BUY,140,204.13,7304047.85,2024-10-25,2024-10-25,4747,Retail,57.23133521042849,13,STK013 Corp,Mid,Energy,Utilities,20241025,25,10,October,4,2024,5,Friday,False,False,96.72807718519672
9422,2024-10-25,193,STK018,BUY,275,247.24,1453425.46,2024-10-25,2024-10-25,193,Retail,144.2523545284706,18,STK018 Corp,Mid,Technology,Software,20241025,25,10,October,4,2024,5,Friday,False,False,147.87448478520787
9423,2024-10-25,3938,STK018,BUY,69,211.49,2407081.91,2024-10-25,2024-10-25,3938,Retail,139.96661370427694,18,STK018 Corp,Mid,Technology,Software,20241025,25,10,October,4,2024,5,Friday,False,False,147.87448478520787
9424,2024-10-28,1513,STK006,SELL,65,197.72,4059652.63,2024-10-28,2024-10-28,1513,Retail,67.17698562298614,6,STK006 Corp,High,Energy,Oil & Gas,20241028,28,10,October,4,2024,1,Monday,False,False,49.70176232930824
9425,2024-10-28,193,STK006,BUY,508,247.9,1518705.03,2024-10-28,2024-10-28,193,Retail,144.2523545284706,6,STK006 Corp,High,Energy,Oil & Gas,20241028,28,10,October,4,2024,1,Monday,False,False,49.70176232930824
9426,2024-10-28,3588,STK007,BUY,78,179.83,2022598.17,2024-10-28,2024-10-28,3588,Retail,89.65649662061958,7,STK007 Corp,Mid,Energy,Oil & Gas,20241028,28,10,October,4,2024,1,Monday,False,False,120.77709896064836
9427,2024-10-28,4955,STK008,SELL,462,204.15,4870394.72,2024-10-28,2024-10-28,4955,Retail,171.5073063101831,8,STK008 Corp,High,Energy,Oil & Gas,20241028,28,10,October,4,2024,1,Monday,False,False,152.80186710149903
9428,2024-10-28,1513,STK009,BUY,27,197.28,4072960.98,2024-10-28,2024-10-28,1513,Retail,67.17698562298614,9,STK009 Corp,High,Technology,Hardware,20241028,28,10,October,4,2024,1,Monday,False,False,11964.781689497719
9429,2024-10-28,2326,STK009,BUY,282,189.5,139661.21,2024-10-28,2024-10-28,2326,Retail,117.85412549900416,9,STK009 Corp,High,Technology,Hardware,20241028,28,10,October,4,2024,1,Monday,False,False,11964.781689497719
9430,2024-10-28,2480,STK009,BUY,129,212.44,1027952.19,2024-10-28,2024-10-28,2480,Retail,145.6639761424662,9,STK009 Corp,High,Technology,Hardware,20241028,28,10,October,4,2024,1,Monday,False,False,11964.781689497719
9431,2024-10-28,4510,STK012,BUY,126,97.0,7266.19,2024-10-28,2024-10-28,4510,Retail,87.12065469386064,12,STK012 Corp,High,Technology,Hardware,20241028,28,10,October,4,2024,1,Monday,False,False,6.834418303634998
9432,2024-10-28,182,STK012,SELL,299,281.96,3357428.35,2024-10-28,2024-10-28,182,Retail,202.31840679877135,12,STK012 Corp,High,Technology,Hardware,20241028,28,10,October,4,2024,1,Monday,False,False,6.834418303634998
9433,2024-10-28,259,STK018,BUY,10,10.0,1424.14,2024-10-28,2024-10-28,259,Retail,112.4960250524936,18,STK018 Corp,Mid,Technology,Software,20241028,28,10,October,4,2024,1,Monday,False,False,142.4144453346485
9434,2024-10-28,3588,STK018,BUY,54,179.62,2030288.55,2024-10-28,2024-10-28,3588,Retail,89.65649662061958,18,STK018 Corp,Mid,Technology,Software,20241028,28,10,October,4,2024,1,Monday,False,False,142.4144453346485
9435,2024-10-28,3906,STK018,BUY,39,39.0,5554.16,2024-10-28,2024-10-28,3906,Retail,56.88942295755969,18,STK018 Corp,Mid,Technology,Software,20241028,28,10,October,4,2024,1,Monday,False,False,142.4144453346485
9436,2024-10-29,363,STK002,BUY,29,273.8,298719.82,2024-10-29,2024-10-29,363,Retail,44.41791704509486,2,STK002 Corp,Low,Consumer,Retail,20241029,29,10,October,4,2024,2,Tuesday,False,False,354.6544112511048
9437,2024-10-29,4697,STK002,BUY,93,305.36,294154.34,2024-10-29,2024-10-29,4697,Retail,169.57075585845837,2,STK002 Corp,Low,Consumer,Retail,20241029,29,10,October,4,2024,2,Tuesday,False,False,354.6544112511048
9438,2024-10-29,3938,STK005,BUY,99,211.21,2606779.73,2024-10-29,2024-10-29,3938,Retail,139.96661370427694,5,STK005 Corp,Low,Energy,Renewables,20241029,29,10,October,4,2024,2,Tuesday,False,False,148.75332020825294
9439,2024-10-29,845,STK006,SELL,346,187.29,1268413.0,2024-10-29,2024-10-29,845,Retail,64.83988963510643,6,STK006 Corp,High,Energy,Oil & Gas,20241029,29,10,October,4,2024,2,Tuesday,False,False,48.5951299360697
9440,2024-10-29,4747,STK006,SELL,268,204.17,7972142.69,2024-10-29,2024-10-29,4747,Retail,57.23133521042849,6,STK006 Corp,High,Energy,Oil & Gas,20241029,29,10,October,4,2024,2,Tuesday,False,False,48.5951299360697
9441,2024-10-29,583,STK006,BUY,116,217.82,77658.7,2024-10-29,2024-10-29,583,Retail,178.55428431717434,6,STK006 Corp,High,Energy,Oil & Gas,20241029,29,10,October,4,2024,2,Tuesday,False,False,48.5951299360697
9442,2024-10-29,3938,STK008,SELL,57,210.84,2598141.21,2024-10-29,2024-10-29,3938,Retail,139.96661370427694,8,STK008 Corp,High,Energy,Oil & Gas,20241029,29,10,October,4,2024,2,Tuesday,False,False,151.55305294388975
9443,2024-10-29,4747,STK008,BUY,213,204.18,8004423.49,2024-10-29,2024-10-29,4747,Retail,57.23133521042849,8,STK008 Corp,High,Energy,Oil & Gas,20241029,29,10,October,4,2024,2,Tuesday,False,False,151.55305294388975
9444,2024-10-29,3588,STK012,SELL,267,179.77,2058978.3,2024-10-29,2024-10-29,3588,Retail,89.65649662061958,12,STK012 Corp,High,Technology,Hardware,20241029,29,10,October,4,2024,2,Tuesday,False,False,6.784976067293166
9445,2024-10-29,2461,STK012,SELL,75,146.3,329647.42,2024-10-29,2024-10-29,2461,Retail,185.9894186895367,12,STK012 Corp,High,Technology,Hardware,20241029,29,10,October,4,2024,2,Tuesday,False,False,6.784976067293166
9447,2024-10-29,2890,STK013,BUY,103,141.67,18727.07,2024-10-29,2024-10-29,2890,Retail,185.8777334039301,13,STK013 Corp,Mid,Energy,Utilities,20241029,29,10,October,4,2024,2,Tuesday,False,False,94.80417602709224
9448,2024-10-29,4023,STK013,BUY,65,175.0,1217699.56,2024-10-29,2024-10-29,4023,Retail,85.24882103840045,13,STK013 Corp,Mid,Energy,Utilities,20241029,29,10,October,4,2024,2,Tuesday,False,False,94.80417602709224
9449,2024-10-29,3588,STK013,SELL,210,179.82,2039069.42,2024-10-29,2024-10-29,3588,Retail,89.65649662061958,13,STK013 Corp,Mid,Energy,Utilities,20241029,29,10,October,4,2024,2,Tuesday,False,False,94.80417602709224
9450,2024-10-29,4955,STK013,BUY,130,204.07,5032900.65,2024-10-29,2024-10-29,4955,Retail,171.5073063101831,13,STK013 Corp,Mid,Energy,Utilities,20241029,29,10,October,4,2024,2,Tuesday,False,False,94.80417602709224
9451,2024-10-29,4697,STK018,BUY,218,299.53,325413.33,2024-10-29,2024-10-29,4697,Retail,169.57075585845837,18,STK018 Corp,Mid,Technology,Software,20241029,29,10,October,4,2024,2,Tuesday,False,False,143.3898648489394
9452,2024-10-29,27,STK018,SELL,19,77.78,52242.69,2024-10-29,2024-10-29,27,Retail,40.917420546617365,18,STK018 Corp,Mid,Technology,Software,20241029,29,10,October,4,2024,2,Tuesday,False,False,143.3898648489394
