transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,stock_price,total_trade_amount,customer_account_type,day_name,is_weekend,is_holiday,stock_liquidity_tier,stock_sector,stock_industry,day_Friday,day_Monday,day_Thursday,day_Tuesday,day_Wednesday,industry_Asset Management,industry_Hardware,industry_Oil & Gas,industry_Pharmaceuticals,industry_Renewables,industry_Retail,industry_Software,industry_Utilities
9390,2024-10-24,182,STK006,SELL,316,254.21,3.876015349006886,15241.199943539335,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9391,2024-10-24,1935,STK006,SELL,90,139.4,3.876015349006886,4340.848085185254,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9392,2024-10-24,193,STK006,SELL,150,247.17,3.876015349006886,7234.7468086420895,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9393,2024-10-24,2772,STK008,BUY,152,140.5,4.935707544906647,21154.079832489257,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9394,2024-10-24,3938,STK008,BUY,484,212.48,4.935707544906647,67359.04367713685,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9395,2024-10-24,2426,STK008,SELL,54,179.36,4.935707544906647,7515.265203647499,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9396,2024-10-24,3588,STK009,BUY,113,179.96,6.164077274142188,53715.94118925561,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9397,2024-10-24,319,STK009,BUY,128,254.21,6.164077274142188,60846.37586039573,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9398,2024-10-24,4747,STK009,BUY,54,204.23,6.164077274142188,25669.56481610445,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9399,2024-10-24,4747,STK012,BUY,404,204.35,1.924032961056176,2766.8031604922567,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9400,2024-10-24,1513,STK013,BUY,84,198.8,4.5789071865781965,8182.262539491003,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9401,2024-10-24,3914,STK018,BUY,299,202.38,4.968459712064552,42997.75936189961,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9402,2024-10-24,4023,STK018,SELL,330,175.62,4.968459712064552,47455.72103487248,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9403,2024-10-24,4955,STK018,BUY,12,203.78,4.968459712064552,1725.662583086272,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9404,2024-10-24,4955,STK020,BUY,259,203.85,4.134331444159311,16173.98725817765,Retail,Thursday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9405,2024-10-25,1513,STK002,BUY,43,198.4,5.837775120023086,14749.658894687296,Retail,Friday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
9406,2024-10-25,3914,STK005,BUY,101,196.41,4.902582126202238,13598.335071862772,Retail,Friday,0,0,Low,Energy,Renewables,,,,,,,,,,,,,
9407,2024-10-25,1513,STK006,BUY,65,198.06,3.922577997547114,3284.485400791974,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9408,2024-10-25,4747,STK006,SELL,85,204.28,3.922577997547114,4295.09629334335,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9409,2024-10-25,55,STK006,BUY,20,139.4,3.922577997547114,1010.6108925513764,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9410,2024-10-25,4747,STK006,BUY,84,204.21,3.922577997547114,4244.565748715781,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9411,2024-10-25,4144,STK006,BUY,572,216.67,3.922577997547114,28903.47152696937,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9414,2024-10-25,3938,STK009,BUY,125,211.83,6.102982024401919,55898.66414912331,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9416,2024-10-25,4747,STK010,SELL,133,204.17,5.68359606907855,39102.63743582797,Retail,Friday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9417,2024-10-25,4519,STK010,BUY,37,210.89,5.68359606907855,10878.177331771692,Institutional,Friday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9419,2024-10-25,2277,STK013,BUY,70,139.4,4.571903713832887,6770.96540296377,Retail,Friday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9420,2024-10-25,4747,STK013,BUY,140,204.13,4.571903713832887,13541.93080592754,Retail,Friday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9422,2024-10-25,193,STK018,BUY,275,247.24,4.996363838168781,40665.48331593216,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9423,2024-10-25,3938,STK018,BUY,69,211.49,4.996363838168781,10203.339450179345,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9424,2024-10-28,1513,STK006,SELL,65,197.72,3.9060403918161337,3230.6145514050354,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9425,2024-10-28,193,STK006,BUY,508,247.9,3.9060403918161337,25248.495263288583,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9426,2024-10-28,3588,STK007,BUY,78,179.83,4.79394668938818,9420.613718930572,Retail,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9427,2024-10-28,4955,STK008,SELL,462,204.15,5.029142095908414,70594.46260089256,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9428,2024-10-28,1513,STK009,BUY,27,197.28,6.102982024401919,12074.111456210636,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9429,2024-10-28,2326,STK009,BUY,282,189.5,6.102982024401919,126107.3863204222,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9430,2024-10-28,2480,STK009,BUY,129,212.44,6.102982024401919,57687.42140189526,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9431,2024-10-28,4510,STK012,BUY,126,139.4,1.9219713610143625,861.1367062580098,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9432,2024-10-28,182,STK012,SELL,299,254.21,1.9219713610143625,2043.4910727868648,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9433,2024-10-28,259,STK018,BUY,10,139.4,4.958741435789789,1424.1444533464849,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9434,2024-10-28,3588,STK018,BUY,54,179.62,4.958741435789789,7690.380048071019,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9435,2024-10-28,3906,STK018,BUY,39,139.4,4.958741435789789,5554.163368051291,Retail,Monday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9436,2024-10-29,363,STK002,BUY,29,254.21,5.871143825893325,10284.97792628204,Retail,Tuesday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
9437,2024-10-29,4697,STK002,BUY,93,254.21,5.871143825893325,32982.86024635275,Retail,Tuesday,0,0,Low,Consumer,Retail,,,,,,,,,,,,,
9438,2024-10-29,3938,STK005,BUY,99,211.21,5.002289364904386,14726.57870061704,Retail,Tuesday,0,0,Low,Energy,Renewables,,,,,,,,,,,,,
9439,2024-10-29,845,STK006,SELL,346,187.29,3.8835233188086287,16813.91495788012,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9440,2024-10-29,4747,STK006,SELL,268,204.17,3.8835233188086287,13023.49482286668,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9441,2024-10-29,583,STK006,BUY,116,217.82,3.8835233188086287,5637.035072584085,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9442,2024-10-29,3938,STK008,SELL,57,210.84,5.020935748097278,8638.524017801716,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9443,2024-10-29,4747,STK008,BUY,213,204.18,5.020935748097278,32280.80027704852,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9444,2024-10-29,3588,STK012,SELL,267,179.77,1.9147107659841,1811.5886099672755,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9445,2024-10-29,2461,STK012,SELL,75,146.3,1.9147107659841,508.8732050469874,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9447,2024-10-29,2890,STK013,BUY,103,141.67,4.551813459209457,9764.8301307905,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9448,2024-10-29,4023,STK013,BUY,65,175.0,4.551813459209457,6162.271441760996,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9449,2024-10-29,3588,STK013,SELL,210,179.82,4.551813459209457,19908.87696568937,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9450,2024-10-29,4955,STK013,BUY,130,204.07,4.551813459209457,12324.542883521992,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9451,2024-10-29,4697,STK018,BUY,218,254.21,4.96556724818476,31258.99053706879,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9452,2024-10-29,27,STK018,SELL,19,139.4,4.96556724818476,2724.4074321298485,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9453,2024-10-29,4747,STK018,SELL,41,204.08,4.96556724818476,5878.984458806515,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9454,2024-10-30,845,STK003,BUY,49,186.59,3.189987996127206,1190.1186585929015,Retail,Wednesday,0,0,Low,Technology,Software,,,,,,,,,,,,,
9455,2024-10-30,4519,STK006,SELL,208,210.88,3.9740644938934007,11065.667473208538,Institutional,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9456,2024-10-30,1056,STK006,BUY,323,200.0,3.9740644938934007,17183.70477810749,Institutional,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9457,2024-10-30,3339,STK006,BUY,602,241.66,3.9740644938934007,32026.59528303625,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9458,2024-10-30,2593,STK006,BUY,371,254.21,3.9740644938934007,19737.32034884792,Institutional,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9459,2024-10-30,4611,STK008,BUY,202,202.0,4.996698073460184,29880.63141931672,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9460,2024-10-30,4747,STK009,BUY,15,203.98,6.19321482942302,7341.254578654639,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9461,2024-10-30,4747,STK009,BUY,90,203.91,6.19321482942302,44047.52747192783,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9462,2024-10-30,2426,STK009,BUY,114,178.73,6.19321482942302,55793.53479777525,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9463,2024-10-30,737,STK012,BUY,499,254.21,1.9122753282237783,3377.4674212681607,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9464,2024-10-30,1192,STK012,BUY,109,254.21,1.9122753282237783,737.7634246858306,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9465,2024-10-30,845,STK012,BUY,134,186.33,1.9122753282237783,906.975219338544,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9466,2024-10-30,4519,STK018,BUY,67,210.33,4.962015822682188,9573.062484388787,Institutional,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9467,2024-10-30,1157,STK018,BUY,78,195.78,4.962015822682188,11144.75931018396,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9468,2024-10-30,3960,STK018,BUY,194,198.5,4.962015822682188,27719.01674584216,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9469,2024-10-30,443,STK018,BUY,209,228.43,4.962015822682188,29862.23969010831,Institutional,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9470,2024-10-30,4747,STK020,BUY,488,204.07,4.12250355986594,30116.21366622108,Retail,Wednesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9471,2024-10-31,3938,STK003,SELL,20,210.38,3.2041177541154178,492.67514791227177,Retail,Thursday,0,0,Low,Technology,Software,,,,,,,,,,,,,
9472,2024-10-31,3339,STK006,BUY,145,240.4,3.9859209724050313,7806.052824044597,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9473,2024-10-31,4955,STK006,BUY,304,204.18,3.9859209724050313,16365.793506962464,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9474,2024-10-31,4747,STK006,BUY,50,203.98,3.9859209724050313,2691.7423531188265,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9475,2024-10-31,2093,STK006,BUY,162,254.21,3.9859209724050313,8721.245224104998,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9476,2024-10-31,2779,STK006,BUY,909,230.77,3.9859209724050313,48935.87597970027,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9477,2024-10-31,2372,STK008,BUY,136,195.55,4.997827320132888,20140.38346112169,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9478,2024-10-31,3676,STK009,BUY,207,194.0,6.230448035505251,105152.48657872304,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9479,2024-10-31,4955,STK009,SELL,70,204.03,6.230448035505251,35558.8118865247,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9480,2024-10-31,1513,STK010,SELL,202,197.29,5.823789798874499,68326.8096443469,Retail,Thursday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9481,2024-10-31,3623,STK012,SELL,350,192.73,1.9386603942166207,2432.3023300435743,Institutional,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9482,2024-10-31,4747,STK013,BUY,146,203.95,4.554362400152211,13876.735638584429,Retail,Thursday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9483,2024-10-31,3588,STK018,BUY,538,180.44,4.936108325693376,74904.32307935874,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9484,2024-10-31,4955,STK018,SELL,221,204.05,4.936108325693376,30769.247956390856,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9485,2024-10-31,1816,STK018,BUY,155,201.77,4.936108325693376,21580.241779369157,Retail,Thursday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9487,2024-11-01,3588,STK006,BUY,269,180.59,4.023039596351367,15029.210843607198,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9488,2024-11-01,3588,STK006,SELL,30,180.33,4.023039596351367,1676.1201684320297,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9489,2024-11-01,4955,STK006,BUY,109,203.93,4.023039596351367,6089.903278636373,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9490,2024-11-01,1816,STK008,BUY,96,200.43,4.98792753983195,14076.693018773078,Retail,Friday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9491,2024-11-01,1021,STK009,BUY,337,254.21,6.241048399627867,173014.61159156734,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9492,2024-11-01,3163,STK010,BUY,480,254.21,5.849715958502856,166625.16744550937,Retail,Friday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9493,2024-11-01,193,STK010,BUY,46,247.39,5.849715958502856,15968.245213527982,Retail,Friday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9494,2024-11-01,4080,STK012,BUY,29,254.21,1.9302588130466425,199.8475134569444,Retail,Friday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9495,2024-11-01,845,STK013,SELL,277,186.78,4.54515593513357,26086.50582263532,Retail,Friday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9496,2024-11-01,474,STK017,BUY,188,205.17,5.37334592356205,40529.60146113319,Retail,Friday,0,0,Mid,Healthcare,Pharmaceuticals,,,,,,,,,,,,,
9497,2024-11-01,3938,STK017,BUY,52,209.73,5.37334592356205,11210.315297760244,Retail,Friday,0,0,Mid,Healthcare,Pharmaceuticals,,,,,,,,,,,,,
9498,2024-11-01,3588,STK018,BUY,123,180.23,4.920453861294036,16858.971320347544,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9499,2024-11-01,563,STK018,BUY,71,139.4,4.920453861294036,9731.601331257523,Institutional,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9500,2024-11-01,1659,STK018,BUY,64,139.4,4.920453861294036,8772.147678880023,Retail,Friday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9501,2024-11-01,3812,STK020,BUY,105,187.26,4.129155856294073,6523.17308785423,Institutional,Friday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9502,2024-11-04,4747,STK003,SELL,12,203.84,3.21475507517381,298.76631868335505,Retail,Monday,0,0,Low,Technology,Software,,,,,,,,,,,,,
9503,2024-11-04,3812,STK003,SELL,50,183.74,3.21475507517381,1244.859661180646,Institutional,Monday,0,0,Low,Technology,Software,,,,,,,,,,,,,
9504,2024-11-04,637,STK006,BUY,267,182.35,4.058503863813194,15455.999470804263,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9505,2024-11-04,2145,STK006,BUY,28,139.4,4.058503863813194,1620.8538770880875,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9506,2024-11-04,4747,STK006,BUY,277,203.88,4.058503863813194,16034.87585547858,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9507,2024-11-04,203,STK006,BUY,965,151.56,4.058503863813194,55861.57112107159,Retail,Monday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9508,2024-11-04,4519,STK009,BUY,113,209.97,6.207148687876197,56080.11131218457,Institutional,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9509,2024-11-04,1070,STK009,BUY,258,254.21,6.207148687876197,128041.31609330638,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9510,2024-11-04,845,STK009,SELL,1133,191.49,6.207148687876197,562289.9656345586,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9511,2024-11-04,193,STK011,BUY,98,247.02,4.390298915436872,7905.123670454277,Retail,Monday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
9512,2024-11-04,4258,STK012,BUY,459,254.21,1.8950341070147263,3053.623865944551,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9513,2024-11-04,4747,STK012,SELL,173,203.87,1.8950341070147263,1150.9301281228918,Retail,Monday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9514,2024-11-04,4747,STK017,BUY,691,204.14,5.4025600318127065,153383.99932237237,Retail,Monday,0,0,Mid,Healthcare,Pharmaceuticals,,,,,,,,,,,,,
9515,2024-11-04,3014,STK020,BUY,139,175.5,4.150291695195387,8819.898388233949,Retail,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9516,2024-11-04,3498,STK020,BUY,71,162.7,4.150291695195387,4505.127953702233,Retail,Monday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9517,2024-11-05,4747,STK006,SELL,171,204.12,4.082118204664004,10135.32130770658,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9518,2024-11-05,182,STK006,SELL,170,254.21,4.082118204664004,10076.05042286619,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9519,2024-11-05,3938,STK006,SELL,114,209.5,4.082118204664004,6756.8808718043865,Retail,Tuesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9520,2024-11-05,1717,STK007,BUY,126,187.0,4.857703960327966,16219.765454170669,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9521,2024-11-05,701,STK009,BUY,320,207.5,6.227663557036377,162102.5685120936,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9522,2024-11-05,4023,STK009,SELL,282,175.6,6.227663557036377,142852.8885012825,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9523,2024-11-05,1135,STK012,BUY,306,139.4,1.9325772529409253,2113.6304807101005,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9524,2024-11-05,182,STK012,BUY,78,254.21,1.9325772529409253,538.7685539064962,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9525,2024-11-05,2426,STK012,SELL,370,180.55,1.9325772529409253,2555.6969864795333,Retail,Tuesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9526,2024-11-05,4747,STK013,BUY,125,204.08,4.524415394716964,11530.24811392808,Retail,Tuesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9527,2024-11-05,3938,STK017,SELL,41,209.1,5.413249012099613,9198.733392252425,Retail,Tuesday,0,0,Mid,Healthcare,Pharmaceuticals,,,,,,,,,,,,,
9528,2024-11-05,4955,STK018,BUY,128,203.84,4.990937077384665,18825.4948900812,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9529,2024-11-05,4519,STK018,SELL,67,209.43,4.990937077384665,9853.96998152688,Institutional,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9530,2024-11-05,4747,STK018,SELL,118,204.03,4.990937077384665,17354.75310179361,Retail,Tuesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9531,2024-11-05,1157,STK019,BUY,64,195.15,3.7318598879967153,2672.4287212523927,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9532,2024-11-05,559,STK019,BUY,30,224.5,3.7318598879967153,1252.700963087059,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9533,2024-11-05,2614,STK020,BUY,53,139.4,4.15352575569195,3373.876534569198,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9534,2024-11-05,3699,STK020,BUY,23,254.21,4.15352575569195,1464.135099907388,Retail,Tuesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9535,2024-11-06,4519,STK003,BUY,24,208.74,3.227626027134321,605.2731583152307,Institutional,Wednesday,0,0,Low,Technology,Software,,,,,,,,,,,,,
9536,2024-11-06,1185,STK006,BUY,262,248.67,4.061270202576939,15208.575210435649,Institutional,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9537,2024-11-06,1816,STK006,BUY,123,199.46,4.061270202576939,7139.903629326659,Retail,Wednesday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9538,2024-11-06,4644,STK007,BUY,119,253.27,4.875408247187469,15592.288440816032,Retail,Wednesday,0,0,Mid,Energy,Oil & Gas,,,,,,,,,,,,,
9539,2024-11-06,4204,STK009,BUY,445,254.21,6.202301777569889,219778.6230244189,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9540,2024-11-06,1185,STK009,BUY,81,246.27,6.202301777569889,40004.64823590546,Institutional,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9541,2024-11-06,4747,STK012,SELL,339,204.11,1.88847532859624,2240.5472789708115,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9542,2024-11-06,3031,STK012,BUY,72,139.4,1.88847532859624,475.8684486309688,Institutional,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9543,2024-11-06,1157,STK012,SELL,192,195.14,1.88847532859624,1268.9825296825836,Retail,Wednesday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9544,2024-11-06,203,STK013,SELL,182,152.73,4.517720237517862,16676.018103374863,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9545,2024-11-06,4519,STK013,SELL,36,208.1,4.517720237517862,3298.553031436786,Institutional,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9546,2024-11-06,366,STK013,SELL,76,245.76,4.517720237517862,6963.611955255437,Retail,Wednesday,0,0,Mid,Energy,Utilities,,,,,,,,,,,,,
9547,2024-11-06,3363,STK018,SELL,197,195.67,4.953363077224631,27905.157461106337,Retail,Wednesday,0,0,Mid,Technology,Software,,,,,,,,,,,,,
9548,2024-11-07,349,STK006,BUY,218,139.4,4.055814446433656,12585.611666671031,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9549,2024-11-07,702,STK006,BUY,97,139.4,4.055814446433656,5600.019870032524,Institutional,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9550,2024-11-07,1731,STK006,BUY,205,139.4,4.055814446433656,11835.093539759457,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9551,2024-11-07,4519,STK006,SELL,22,207.41,4.055814446433656,1270.1075993888198,Institutional,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9552,2024-11-07,3938,STK006,SELL,469,209.72,4.055814446433656,27076.384732425293,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9553,2024-11-07,349,STK006,SELL,102,139.4,4.055814446433656,5888.6806880754375,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9554,2024-11-07,4955,STK006,BUY,41,203.65,4.055814446433656,2367.0187079518914,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9555,2024-11-07,4519,STK008,SELL,677,209.14,4.996780206652064,100152.71795468836,Institutional,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9556,2024-11-07,1513,STK008,BUY,198,197.29,4.996780206652064,29291.341440219046,Retail,Thursday,0,0,High,Energy,Oil & Gas,,,,,,,,,,,,,
9557,2024-11-07,3668,STK009,SELL,326,237.83,6.2292444272124605,165403.26618727917,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9558,2024-11-07,3322,STK009,BUY,1441,254.21,6.2292444272124605,731123.0263063475,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9559,2024-11-07,837,STK009,BUY,246,244.33,6.2292444272124605,124813.50761371374,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9560,2024-11-07,1816,STK009,BUY,32,197.4,6.2292444272124605,16235.903429426176,Retail,Thursday,0,0,High,Technology,Hardware,,,,,,,,,,,,,
9561,2024-11-07,1816,STK010,BUY,62,195.74,5.896872285493087,22561.646148789536,Retail,Thursday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9562,2024-11-07,4955,STK010,BUY,666,204.2,5.896872285493087,242355.74734022308,Retail,Thursday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9563,2024-11-07,3588,STK010,SELL,51,180.01,5.896872285493087,18558.77344497204,Retail,Thursday,0,0,High,Consumer,Retail,,,,,,,,,,,,,
9564,2024-11-07,4955,STK011,BUY,73,204.04,4.391567910403085,5895.987722667645,Retail,Thursday,0,0,Mid,Finance,Asset Management,,,,,,,,,,,,,
