transaction_id,timestamp,customer_id,stock_ticker,transaction_type,quantity,average_trade_size,cumulative_portfolio_value
7137,2024-05-17,4747,STK005,BUY,24,202.87,8608478.44
7138,2024-05-17,578,STK006,BUY,170,288.33,106526.82
7139,2024-05-17,4747,STK006,SELL,172,202.85,8600998.6
7140,2024-05-17,3938,STK006,BUY,73,202.78,1389396.23
7141,2024-05-17,3339,STK006,SELL,259,259.07,470486.0
7142,2024-05-17,883,STK006,BUY,136,207.4,94173.89
7143,2024-05-17,4747,STK006,BUY,73,202.75,8604173.18
7144,2024-05-17,4747,STK008,BUY,33,202.62,8608846.51
7145,2024-05-17,4955,STK008,BUY,150,204.1,3037872.93
7146,2024-05-17,4747,STK009,BUY,54,202.51,8633027.48
7147,2024-05-17,1513,STK009,SELL,27,186.18,2108760.74
7148,2024-05-17,4747,STK009,SELL,432,202.68,8439579.73
7149,2024-05-17,3498,STK011,BUY,47,164.74,457313.27
7150,2024-05-17,4747,STK012,SELL,775,203.12,8431133.09
7151,2024-05-17,845,STK012,BUY,897,187.75,878582.38
7152,2024-05-17,1665,STK012,BUY,109,109.0,1187.98
7153,2024-05-17,3699,STK018,SELL,145,568.0,275414.6
7154,2024-05-17,1489,STK019,BUY,50,287.0,237204.41
7155,2024-05-17,845,STK020,SELL,185,187.73,868900.79
7156,2024-05-20,4747,STK006,SELL,309,203.2,8766169.73
7157,2024-05-20,193,STK006,SELL,86,254.49,1633660.71
7158,2024-05-20,2378,STK006,BUY,68,89.75,41896.93
7159,2024-05-20,3686,STK007,BUY,90,527.0,75391.48
7160,2024-05-20,4519,STK008,SELL,213,213.35,1926475.35
7161,2024-05-20,4955,STK009,BUY,173,204.05,3237027.79
7162,2024-05-20,366,STK009,BUY,1006,286.15,659577.59
7163,2024-05-20,4747,STK012,SELL,89,203.11,8765240.72
7164,2024-05-20,4747,STK012,SELL,327,203.2,8761827.37
7165,2024-05-20,2426,STK013,SELL,147,164.96,1123149.64
7166,2024-05-20,4747,STK013,BUY,87,203.12,8773030.69
7167,2024-05-20,1185,STK014,BUY,36,282.58,431248.69
7168,2024-05-20,4955,STK018,BUY,107,203.9,3252339.4
7169,2024-05-20,4955,STK018,SELL,113,203.76,3236169.2
7170,2024-05-20,4955,STK018,BUY,22,203.48,3239317.38
7171,2024-05-21,4747,STK006,SELL,134,203.06,9144833.02
7172,2024-05-21,4519,STK006,SELL,126,212.92,2001935.86
7173,2024-05-21,4747,STK006,SELL,211,203.07,9135519.19
7174,2024-05-21,1853,STK009,BUY,467,467.0,240220.41
7175,2024-05-21,2871,STK009,BUY,73,168.21,278296.88
7176,2024-05-21,3087,STK009,SELL,153,116.33,57643.04
7177,2024-05-21,4023,STK009,SELL,665,182.71,548915.68
7178,2024-05-21,1816,STK010,BUY,101,195.11,681473.15
7179,2024-05-21,2426,STK012,BUY,81,163.81,1180461.79
7180,2024-05-21,2426,STK012,BUY,489,168.2,1185448.8
7181,2024-05-21,845,STK013,BUY,127,187.31,961041.49
7182,2024-05-21,4970,STK013,BUY,280,280.0,35966.29
7183,2024-05-21,3299,STK013,BUY,46,154.17,211237.49
7184,2024-05-21,4747,STK015,BUY,8,202.92,9135640.86
7185,2024-05-21,193,STK015,BUY,34,253.73,1696456.89
7186,2024-05-21,653,STK017,BUY,209,194.37,263648.36
7187,2024-05-21,4955,STK018,SELL,58,203.25,3367542.44
7188,2024-05-21,4700,STK018,SELL,82,157.38,519664.59
7189,2024-05-21,1157,STK018,SELL,100,199.48,1600645.38
7190,2024-05-21,1494,STK019,BUY,51,282.52,1405054.93
7191,2024-05-22,4816,STK002,BUY,124,142.0,51206.31
7192,2024-05-22,227,STK006,SELL,35,198.57,1275732.05
7193,2024-05-22,754,STK006,BUY,212,212.0,9378.77
7194,2024-05-22,3588,STK006,SELL,39,185.73,1554662.37
7195,2024-05-22,2735,STK006,BUY,173,164.17,69231.28
7196,2024-05-22,4955,STK006,SELL,76,203.06,3376163.65
7197,2024-05-22,314,STK006,BUY,381,381.0,16855.24
7198,2024-05-22,4955,STK006,BUY,282,203.18,3388639.18
7199,2024-05-22,193,STK007,SELL,133,253.32,1698339.54
7200,2024-05-22,653,STK009,BUY,201,194.7,372071.47
7201,2024-05-22,3588,STK010,BUY,419,186.26,1681975.99
7202,2024-05-22,4747,STK012,BUY,118,202.86,9159061.45
7203,2024-05-22,193,STK012,SELL,2965,262.52,1667874.26
7204,2024-05-22,4304,STK012,BUY,294,294.0,3020.84
7205,2024-05-22,3588,STK012,SELL,136,186.15,1680578.59
7206,2024-05-22,3339,STK012,BUY,192,257.93,467623.67
7207,2024-05-22,2426,STK013,SELL,67,166.85,1182263.95
7208,2024-05-22,4320,STK013,BUY,84,116.67,45803.3
7209,2024-05-22,4955,STK013,SELL,99,203.02,3375997.29
7210,2024-05-22,3588,STK013,SELL,87,185.92,1669469.06
7211,2024-05-22,4700,STK018,BUY,94,155.91,535296.99
7212,2024-05-22,4747,STK018,BUY,224,202.88,9188035.33
7213,2024-05-22,4747,STK019,SELL,84,202.79,9183840.8
7214,2024-05-23,1157,STK003,BUY,14,198.35,1611922.54
7215,2024-05-23,419,STK009,BUY,621,621.0,328626.45
7216,2024-05-23,845,STK009,BUY,488,189.38,1240558.11
7217,2024-05-23,4747,STK009,BUY,81,202.69,9312620.99
7218,2024-05-23,4747,STK011,SELL,56,202.58,9308059.27
7219,2024-05-23,3363,STK012,BUY,121,192.82,192575.1
7220,2024-05-23,1157,STK012,SELL,184,198.27,1610085.62
7221,2024-05-23,1879,STK012,BUY,317,205.0,7687.14
7222,2024-05-23,4519,STK012,BUY,327,213.48,2034723.15
7223,2024-05-23,1185,STK013,SELL,110,279.2,433252.86
7224,2024-05-23,193,STK013,SELL,52,261.8,1669186.31
7225,2024-05-23,4747,STK017,SELL,180,202.57,9284127.84
7226,2024-05-23,3699,STK018,BUY,136,532.0,315305.65
7227,2024-05-23,3588,STK018,BUY,111,185.75,1713838.85
7228,2024-05-23,4023,STK018,BUY,37,181.61,548072.78
7229,2024-05-23,3588,STK018,BUY,49,185.45,1720217.22
7230,2024-05-23,3805,STK018,BUY,165,104.0,27643.58
7231,2024-05-24,4700,STK004,BUY,60,153.73,536793.01
7232,2024-05-24,4747,STK006,SELL,69,202.47,9148628.44
7233,2024-05-24,2426,STK006,SELL,2046,191.58,1087134.97
7234,2024-05-24,4955,STK006,SELL,1013,204.26,3318015.62
7235,2024-05-24,2461,STK006,SELL,261,126.16,72254.99
7236,2024-05-24,193,STK006,BUY,232,261.7,1651304.93
7237,2024-05-24,3659,STK006,BUY,357,357.0,17213.07
7238,2024-05-24,2317,STK006,SELL,31,60.33,15022.96
7239,2024-05-24,1157,STK008,SELL,22,197.21,1582324.85
7240,2024-05-24,4955,STK009,BUY,2278,207.42,4500285.12
7241,2024-05-24,4747,STK009,SELL,66,202.36,9114374.8
7242,2024-05-24,537,STK010,BUY,180,125.22,124053.57
7243,2024-05-24,3588,STK012,BUY,218,185.52,1713341.72
7244,2024-05-24,3588,STK012,SELL,61,185.24,1712754.23
7245,2024-05-24,4808,STK012,BUY,138,97.0,8398.71
7246,2024-05-24,2480,STK013,SELL,54,247.57,978205.23
7247,2024-05-24,2765,STK013,BUY,95,95.0,11993.12
7248,2024-05-24,4747,STK013,BUY,29,202.23,9118035.86
7249,2024-05-24,4955,STK017,SELL,129,207.3,4483537.52
7250,2024-05-24,3961,STK020,BUY,382,327.53,258695.81
7251,2024-05-24,4519,STK020,BUY,74,212.79,2013868.03
7252,2024-05-27,1557,STK002,BUY,46,64.5,19730.71
7253,2024-05-27,4519,STK003,BUY,74,212.11,2033340.5
7254,2024-05-27,4747,STK005,SELL,34,202.11,9210244.32
7255,2024-05-27,4773,STK006,BUY,465,465.0,22677.44
7256,2024-05-27,3075,STK006,BUY,147,147.0,7169.0
7257,2024-05-27,1425,STK006,BUY,643,643.0,31358.26
7258,2024-05-27,193,STK006,SELL,142,261.3,1666756.55
7259,2024-05-27,4955,STK006,BUY,250,207.36,4554438.74
7260,2024-05-27,4747,STK007,BUY,23,201.97,9213133.09
7261,2024-05-27,2988,STK008,BUY,233,249.56,1115437.35
7262,2024-05-27,182,STK009,BUY,420,271.56,3161367.65
7263,2024-05-27,4023,STK009,BUY,333,182.74,727585.49
7264,2024-05-27,3938,STK012,BUY,585,204.01,1441555.69
7265,2024-05-27,4747,STK012,SELL,233,202.0,9210886.66
7266,2024-05-27,1185,STK013,SELL,179,277.27,408455.13
7267,2024-05-27,4955,STK013,SELL,254,207.44,4522617.42
7268,2024-05-27,450,STK018,BUY,125,76.5,19957.83
7269,2024-05-27,4955,STK018,BUY,110,207.29,4537093.39
7270,2024-05-28,4747,STK006,SELL,140,201.95,9476802.05
7271,2024-05-28,677,STK006,SELL,124,255.0,48677.55
7272,2024-05-28,404,STK006,BUY,22,22.0,1063.62
7273,2024-05-28,3289,STK009,BUY,247,232.2,160074.82
7274,2024-05-28,193,STK009,SELL,69,260.66,1682823.88
7275,2024-05-28,2093,STK009,BUY,1043,371.5,634588.82
7276,2024-05-28,1513,STK010,SELL,100,185.9,2465820.65
7277,2024-05-28,3352,STK011,BUY,122,122.0,9513.95
7278,2024-05-28,1983,STK011,BUY,325,325.0,25344.55
7279,2024-05-28,193,STK011,BUY,30,259.89,1685163.38
7280,2024-05-28,2920,STK011,BUY,28,150.33,241076.87
7281,2024-05-28,3252,STK012,SELL,39,39.0,0.0
7282,2024-05-28,2755,STK012,BUY,765,388.0,8739.29
7283,2024-05-28,845,STK012,BUY,57,188.47,1285244.01
7284,2024-05-28,1816,STK012,SELL,120,193.72,722222.64
7285,2024-05-28,4747,STK013,SELL,306,202.03,9438301.15
7286,2024-05-28,3938,STK013,SELL,74,203.59,1443316.84
7287,2024-05-28,1731,STK013,BUY,16,139.83,257491.98
7288,2024-05-28,4023,STK018,SELL,128,182.34,717297.63
7289,2024-05-28,3588,STK018,BUY,39,184.91,1693340.81
7290,2024-05-28,3938,STK018,SELL,114,203.31,1429052.54
7291,2024-05-28,4955,STK019,BUY,353,207.51,4717710.88
7292,2024-05-29,4747,STK003,BUY,45,201.91,9299428.59
7293,2024-05-29,4519,STK006,BUY,71,211.42,2067440.6
7294,2024-05-29,1415,STK006,BUY,151,151.0,7490.95
7295,2024-05-29,3938,STK006,SELL,30,202.76,1411291.83
7296,2024-05-29,4955,STK008,SELL,182,207.47,4625626.97
7297,2024-05-29,845,STK009,BUY,30,187.39,1282816.18
7298,2024-05-29,1797,STK012,SELL,57,95.33,130739.63
7299,2024-05-29,4747,STK012,BUY,76,201.82,9300165.13
7300,2024-05-29,2583,STK012,BUY,123,94.5,52062.31
7301,2024-05-29,4955,STK012,SELL,455,207.84,4621217.41
7302,2024-05-29,177,STK013,BUY,175,175.0,21837.47
7303,2024-05-29,4519,STK013,SELL,34,210.56,2063197.89
7304,2024-05-29,2735,STK014,BUY,17,143.14,73090.02
7305,2024-05-29,388,STK017,BUY,143,384.5,26068.11
7306,2024-05-29,4571,STK017,BUY,202,145.5,30037.79
7307,2024-05-29,4955,STK018,SELL,26,207.57,4618116.58
7308,2024-05-29,4747,STK018,SELL,136,201.77,9283945.41
7309,2024-05-29,4955,STK018,SELL,88,207.39,4607621.46
7310,2024-05-29,3447,STK018,BUY,27,27.0,3220.09
7311,2024-05-29,556,STK019,BUY,312,312.0,15631.53
7312,2024-05-30,1513,STK004,SELL,22,185.36,2506554.84
7313,2024-05-30,845,STK005,BUY,37,186.38,1328117.29
7314,2024-05-30,1816,STK006,SELL,108,192.16,732889.4
7315,2024-05-30,4747,STK008,BUY,1660,202.85,9749507.0
7316,2024-05-30,4747,STK009,SELL,817,203.31,9283566.82
7317,2024-05-30,4955,STK010,SELL,243,207.44,4673166.95
7318,2024-05-30,1494,STK012,BUY,244,281.31,1397039.29
7319,2024-05-30,2946,STK012,SELL,134,186.0,236311.84
7320,2024-05-30,845,STK012,SELL,134,186.03,1326760.27
7321,2024-05-30,4519,STK013,BUY,324,211.11,2154997.66
7322,2024-05-30,193,STK013,BUY,126,259.45,1728436.74
7323,2024-05-30,4747,STK013,BUY,139,203.26,9301020.26
7324,2024-05-30,4747,STK017,SELL,337,203.36,9252846.94
7325,2024-05-30,4747,STK018,SELL,53,203.25,9246847.82
7326,2024-05-30,1464,STK018,BUY,112,103.5,17449.18
7327,2024-05-30,4519,STK018,BUY,86,210.51,2164732.08
7328,2024-05-30,3721,STK020,BUY,59,59.0,3216.27
7329,2024-05-30,4955,STK020,SELL,126,207.32,4666298.31
7330,2024-05-31,227,STK006,SELL,254,199.26,1299784.11
7331,2024-05-31,182,STK006,SELL,143,270.53,3202034.15
7332,2024-05-31,4747,STK006,SELL,374,203.38,9079108.94
7333,2024-05-31,1865,STK008,BUY,199,157.0,314968.9
7334,2024-05-31,4955,STK012,BUY,132,207.21,4593461.7
7335,2024-05-31,1677,STK012,BUY,73,73.0,729.33
7336,2024-05-31,2461,STK012,BUY,104,125.05,71923.4
7337,2024-05-31,3170,STK012,BUY,498,282.0,8385.34
7338,2024-05-31,1157,STK013,SELL,32,196.23,1622182.64
7339,2024-05-31,4747,STK018,BUY,211,203.38,9102760.06
7340,2024-05-31,2093,STK018,SELL,93,331.71,621646.18
7341,2024-05-31,4747,STK018,SELL,98,203.3,9091775.18
7342,2024-06-03,870,STK006,BUY,123,123.0,6174.05
7343,2024-06-03,182,STK006,SELL,40,268.7,3107131.09
7344,2024-06-03,3759,STK006,BUY,199,160.0,35870.89
7345,2024-06-03,324,STK006,SELL,216,133.2,15535.54
7346,2024-06-03,4747,STK006,BUY,81,203.21,8828561.74
7347,2024-06-03,4519,STK008,BUY,32,209.66,2079693.26
7348,2024-06-03,4519,STK008,SELL,32,208.81,2075095.06
7349,2024-06-03,4747,STK009,BUY,308,203.29,8993127.5
7350,2024-06-03,3938,STK009,BUY,103,202.44,1423228.02
7351,2024-06-03,4261,STK009,BUY,686,686.0,366532.82
7352,2024-06-03,3060,STK009,BUY,711,467.0,452579.09
7353,2024-06-03,4023,STK011,BUY,228,182.67,702073.81
7354,2024-06-03,3588,STK012,SELL,203,184.95,1635884.59
7355,2024-06-03,4747,STK012,SELL,75,203.2,8992386.77
7356,2024-06-03,4023,STK012,SELL,46,181.67,701619.5
7357,2024-06-03,4747,STK013,SELL,29,203.07,8988767.52
7358,2024-06-03,4362,STK013,BUY,29,146.6,206228.03
7359,2024-06-03,193,STK014,BUY,43,258.73,1651481.58
7360,2024-06-03,4747,STK017,SELL,105,203.0,8973823.06
7361,2024-06-04,4747,STK003,BUY,26,202.87,9056902.49
7362,2024-06-04,193,STK005,BUY,125,258.29,1687777.71
7363,2024-06-04,3938,STK006,SELL,97,202.11,1412816.39
7364,2024-06-04,428,STK006,BUY,260,173.5,23107.05
7365,2024-06-04,193,STK006,SELL,30,257.54,1686346.0
7366,2024-06-04,3588,STK006,SELL,470,185.59,1574109.75
7367,2024-06-04,4017,STK006,BUY,36,42.0,18329.47
7368,2024-06-04,4747,STK006,BUY,491,203.08,9080334.82
7369,2024-06-04,4747,STK006,BUY,79,202.99,9084104.99
7370,2024-06-04,4023,STK006,SELL,122,181.23,700118.27
7371,2024-06-04,1513,STK007,SELL,271,185.64,2383723.63
7372,2024-06-04,1157,STK007,BUY,86,195.57,1610352.87
7373,2024-06-04,3499,STK008,BUY,822,368.5,265420.6
7374,2024-06-04,4955,STK009,BUY,49,206.97,4532450.66
7375,2024-06-04,4519,STK009,BUY,69,208.15,2111905.54
7376,2024-06-04,701,STK010,BUY,95,95.0,25797.93
7377,2024-06-04,1157,STK010,SELL,589,197.89,1450405.73
7378,2024-06-04,2871,STK012,BUY,240,171.08,269132.26
7379,2024-06-04,170,STK012,BUY,103,103.0,1022.98
7380,2024-06-04,4023,STK012,BUY,445,183.14,704537.95
7381,2024-06-04,192,STK012,SELL,46,344.07,2626690.16
7382,2024-06-04,2480,STK012,SELL,100,237.73,989129.37
7383,2024-06-04,4747,STK013,SELL,178,202.97,9062215.3
7384,2024-06-04,3588,STK013,SELL,75,185.34,1564886.57
7385,2024-06-04,2640,STK013,BUY,220,226.0,54348.66
7386,2024-06-04,4955,STK013,BUY,25,206.7,4535525.05
7387,2024-06-04,438,STK017,BUY,190,417.0,105876.16
7388,2024-06-04,55,STK018,BUY,37,49.67,45849.38
7389,2024-06-05,4747,STK006,BUY,198,202.96,9242242.34
7390,2024-06-05,4747,STK006,SELL,937,203.5,9196370.15
7391,2024-06-05,4747,STK006,SELL,23,203.37,9195244.16
7392,2024-06-05,1766,STK006,BUY,86,521.71,346367.72
7393,2024-06-05,2716,STK006,SELL,58,131.27,415468.62
7394,2024-06-05,4023,STK006,BUY,53,182.21,714971.85
7395,2024-06-05,3588,STK006,BUY,189,185.35,1598909.8
7396,2024-06-05,2372,STK006,BUY,130,205.5,467407.47
7397,2024-06-05,4955,STK007,BUY,277,206.8,4662776.23
7398,2024-06-05,3868,STK008,BUY,694,377.5,108273.87
7399,2024-06-05,4987,STK009,BUY,1529,345.5,1259839.36
7400,2024-06-05,4955,STK009,BUY,522,207.27,4955829.41
7401,2024-06-05,845,STK012,SELL,418,187.57,1297083.23
7402,2024-06-05,4747,STK012,SELL,345,203.48,9191861.65
7403,2024-06-05,192,STK012,BUY,160,337.72,2682877.48
7404,2024-06-05,2202,STK012,BUY,154,108.0,4545.17
7405,2024-06-05,1513,STK013,BUY,31,185.13,2431200.86
7406,2024-06-05,4747,STK013,SELL,91,203.39,9180429.65
7407,2024-06-05,4747,STK013,BUY,411,203.54,9232062.11
7408,2024-06-05,4700,STK013,BUY,157,153.8,575625.14
7409,2024-06-05,193,STK017,SELL,25,256.77,1710883.43
7410,2024-06-05,4334,STK018,BUY,55,120.0,29258.07
7411,2024-06-05,2374,STK018,BUY,39,39.0,4266.73
7412,2024-06-05,193,STK018,BUY,66,256.15,1718104.05
7413,2024-06-06,4747,STK005,BUY,30,203.42,9543249.55
7414,2024-06-06,4955,STK006,SELL,226,207.3,5165140.91
7415,2024-06-06,4747,STK006,BUY,523,203.65,9571367.11
7416,2024-06-06,3938,STK006,SELL,236,202.21,1449024.94
7417,2024-06-06,4747,STK006,SELL,267,203.7,9557012.64
7418,2024-06-06,4519,STK006,BUY,1623,214.82,2304704.8
7419,2024-06-06,1157,STK006,BUY,131,197.5,1523123.94
7420,2024-06-06,1513,STK006,SELL,96,184.84,2564453.71
7421,2024-06-06,1363,STK009,BUY,33,106.12,122509.79
7422,2024-06-06,1513,STK009,BUY,1402,188.8,3401020.45
7423,2024-06-06,4747,STK009,BUY,182,203.68,9665611.17
7424,2024-06-06,1513,STK009,BUY,140,188.65,3484557.79
7425,2024-06-06,3953,STK010,BUY,16,25.0,8493.86
7426,2024-06-06,4747,STK011,BUY,75,203.59,9671191.34
7427,2024-06-06,1157,STK012,SELL,90,196.87,1522237.11
7428,2024-06-06,227,STK012,BUY,155,198.72,1347036.1
7429,2024-06-06,4160,STK012,BUY,793,401.5,8909.53
7430,2024-06-06,4747,STK012,BUY,185,203.57,9673014.27
7431,2024-06-06,4747,STK013,SELL,135,203.52,9656325.42
7432,2024-06-06,845,STK013,SELL,68,186.78,1351879.07
7433,2024-06-06,1438,STK013,BUY,32,233.55,793840.31
7434,2024-06-06,1185,STK013,SELL,80,273.55,408063.62
7435,2024-06-06,4747,STK013,SELL,23,203.39,9653482.14
7436,2024-06-06,4955,STK018,SELL,173,207.25,5146187.92
7437,2024-06-06,3654,STK018,BUY,46,46.0,5039.53
7438,2024-06-06,4747,STK020,BUY,29,203.27,9654929.65
7439,2024-06-06,1185,STK020,BUY,83,270.02,412206.5
7440,2024-06-07,845,STK006,SELL,52,185.89,1331837.42
7441,2024-06-07,2461,STK006,BUY,297,133.24,85254.21
7442,2024-06-07,3247,STK006,SELL,101,93.67,3458.77
7443,2024-06-07,2378,STK006,SELL,68,85.4,47602.98
7444,2024-06-07,2923,STK006,BUY,292,246.0,133507.87
7445,2024-06-07,110,STK006,BUY,1975,1975.0,108013.89
7446,2024-06-07,180,STK006,BUY,205,194.67,54417.22
7447,2024-06-07,4747,STK006,SELL,123,203.21,9518263.9
7448,2024-06-07,4747,STK009,SELL,47,203.09,9490642.42
7449,2024-06-07,3036,STK009,BUY,394,394.0,231550.3
7450,2024-06-07,3588,STK010,SELL,78,185.11,1551692.87
7451,2024-06-07,4747,STK010,SELL,89,203.01,9467526.47
7452,2024-06-07,2096,STK012,BUY,70,358.83,201886.06
7453,2024-06-07,1094,STK012,SELL,138,164.83,166794.81
7454,2024-06-07,193,STK012,BUY,70,255.54,1749452.59
7455,2024-06-07,2826,STK013,BUY,99,99.0,12239.99
7456,2024-06-07,3588,STK013,SELL,127,184.98,1535991.06
7457,2024-06-07,4747,STK013,SELL,28,202.88,9464064.66
7458,2024-06-07,4747,STK017,SELL,72,202.79,9453537.68
7459,2024-06-07,2783,STK018,BUY,37,257.67,110172.58
7460,2024-06-07,4747,STK018,BUY,93,202.71,9463693.24
7461,2024-06-07,1513,STK018,SELL,49,188.19,3433657.05
7462,2024-06-07,4747,STK018,BUY,90,202.63,9473521.19
7463,2024-06-10,193,STK006,SELL,60,254.91,1723156.8
7464,2024-06-10,4519,STK006,SELL,141,214.47,2245043.16
7465,2024-06-10,845,STK006,SELL,1054,191.57,1251402.21
7466,2024-06-10,3588,STK006,BUY,114,184.83,1532778.06
7467,2024-06-10,1185,STK006,SELL,42,265.87,400837.66
7468,2024-06-10,3938,STK008,SELL,131,201.99,1392424.79
7469,2024-06-10,1157,STK009,BUY,79,196.19,1531549.29
7470,2024-06-10,4747,STK009,SELL,144,202.59,9255783.62
7471,2024-06-10,1157,STK009,BUY,233,196.4,1665533.83
7472,2024-06-10,4747,STK010,SELL,109,202.52,9226846.29
7473,2024-06-10,1513,STK011,SELL,60,187.78,3355055.1
7474,2024-06-10,3536,STK012,BUY,571,571.0,5312.4
7475,2024-06-10,4955,STK012,BUY,139,207.15,4998466.41
7476,2024-06-10,3595,STK012,SELL,123,191.86,106960.16
7477,2024-06-10,3588,STK012,BUY,190,184.84,1534545.76
7478,2024-06-10,4747,STK013,BUY,280,202.57,9261699.13
7479,2024-06-10,986,STK013,SELL,51,51.0,0.0
7480,2024-06-10,55,STK017,BUY,167,79.0,71283.36
7481,2024-06-10,4955,STK017,BUY,40,206.9,5004275.27
7482,2024-06-10,3588,STK018,BUY,481,185.49,1584426.99
7483,2024-06-10,4747,STK018,BUY,62,202.47,9268128.73
7484,2024-06-11,4955,STK006,BUY,82,206.72,5059974.11
7485,2024-06-11,193,STK006,BUY,421,255.45,1753853.01
7486,2024-06-11,4747,STK006,BUY,92,202.39,9346346.18
7487,2024-06-11,4747,STK006,SELL,225,202.41,9334802.25
7488,2024-06-11,4747,STK007,SELL,13,202.27,9333141.75
7489,2024-06-11,1513,STK009,BUY,229,187.91,3534749.84
7490,2024-06-11,227,STK009,BUY,132,197.92,1395951.9
7491,2024-06-11,2988,STK009,BUY,672,265.81,1563778.54
7492,2024-06-11,407,STK009,BUY,1547,533.33,906398.86
7493,2024-06-11,4747,STK012,SELL,623,202.58,9327467.48
7494,2024-06-11,1647,STK012,SELL,52,235.0,80833.53
7495,2024-06-11,1816,STK012,SELL,418,196.2,734505.76
7496,2024-06-11,3588,STK013,BUY,79,185.26,1585632.11
7497,2024-06-11,193,STK013,BUY,53,254.79,1760489.08
7498,2024-06-11,182,STK017,SELL,134,267.64,3186844.78
7499,2024-06-11,2358,STK017,BUY,62,430.0,368692.99
7500,2024-06-11,4747,STK018,BUY,112,202.51,9339391.98
7501,2024-06-11,4747,STK018,SELL,194,202.51,9318737.04
7502,2024-06-11,1910,STK018,SELL,256,162.0,11707.43
7503,2024-06-12,4747,STK006,BUY,305,202.58,9849345.24
7504,2024-06-12,4747,STK006,BUY,42,202.46,9851519.91
7505,2024-06-12,4620,STK006,BUY,174,174.0,9009.35
7506,2024-06-12,1157,STK006,SELL,35,195.48,1762880.87
7507,2024-06-12,4955,STK007,BUY,33,206.46,5419966.32
7508,2024-06-12,1200,STK008,BUY,191,152.0,44075.79
7509,2024-06-12,1513,STK008,BUY,179,187.88,3861875.21
7510,2024-06-12,2946,STK010,BUY,42,177.0,274328.33
7511,2024-06-12,3588,STK012,BUY,122,185.12,1559707.5
7512,2024-06-12,3938,STK012,SELL,239,202.11,1433191.61
7513,2024-06-12,4519,STK017,SELL,36,213.64,2322398.13
7514,2024-06-12,2008,STK018,BUY,92,92.0,9922.13
7515,2024-06-12,336,STK018,SELL,50,146.31,174506.41
7516,2024-06-12,1704,STK020,BUY,103,103.0,4861.37
7517,2024-06-12,2352,STK020,BUY,29,239.23,35774.17
7518,2024-06-13,3588,STK002,BUY,31,184.78,1598282.16
7519,2024-06-13,3607,STK004,BUY,249,292.5,24882.52
7520,2024-06-13,4747,STK006,BUY,405,202.61,9914939.17
7521,2024-06-13,1513,STK006,SELL,1175,191.04,3799800.93
7522,2024-06-13,4747,STK006,SELL,53,202.5,9912026.26
7523,2024-06-13,4747,STK006,SELL,86,202.42,9907299.64
7524,2024-06-13,4747,STK007,SELL,48,202.31,9901064.01
7525,2024-06-13,4747,STK008,SELL,192,202.3,9873052.12
7526,2024-06-13,4747,STK008,BUY,167,202.28,9897416.63
7527,2024-06-13,1717,STK009,BUY,248,248.0,159579.15
7528,2024-06-13,3938,STK010,SELL,217,202.15,1386258.67
7529,2024-06-13,4747,STK012,BUY,307,202.35,9900162.43
7530,2024-06-13,4716,STK018,SELL,296,235.35,201326.43
7531,2024-06-13,1496,STK019,BUY,48,48.0,2158.34
7532,2024-06-14,3938,STK006,BUY,659,203.57,1404673.87
7533,2024-06-14,3853,STK006,SELL,262,115.56,367903.29
7534,2024-06-14,1513,STK006,SELL,325,191.46,3766729.24
7535,2024-06-14,4747,STK009,SELL,119,202.29,9741041.91
7536,2024-06-14,1513,STK009,BUY,935,193.83,4365827.56
7537,2024-06-14,4955,STK009,SELL,73,206.27,5348609.98
7538,2024-06-14,4519,STK010,BUY,181,213.49,2358576.46
7539,2024-06-14,1903,STK011,BUY,136,128.8,66746.95
7540,2024-06-14,3588,STK011,BUY,68,184.53,1572798.82
7541,2024-06-14,1816,STK012,SELL,526,201.98,774536.69
7542,2024-06-14,653,STK012,BUY,182,194.1,436346.68
7543,2024-06-14,4955,STK013,SELL,24,206.0,5345758.55
7544,2024-06-14,1420,STK013,BUY,51,51.0,6059.29
7545,2024-06-14,3686,STK013,BUY,310,472.75,127398.7
7546,2024-06-14,4955,STK013,BUY,126,205.88,5360728.56
7547,2024-06-14,4023,STK019,BUY,61,181.34,747662.19
7548,2024-06-17,4747,STK006,BUY,47,202.18,9670083.59
7549,2024-06-17,4747,STK006,BUY,26,202.05,9671498.88
7550,2024-06-17,4526,STK006,BUY,63,158.67,36863.92
7551,2024-06-17,20,STK006,SELL,689,274.86,100048.61
7552,2024-06-17,3938,STK007,SELL,60,203.13,1395097.57
7553,2024-06-17,3812,STK009,BUY,455,192.32,652106.63
7554,2024-06-17,2552,STK012,BUY,142,118.0,79986.15
7555,2024-06-17,1902,STK012,BUY,59,168.4,40793.87
7556,2024-06-17,4955,STK012,BUY,414,206.18,5309803.75
7557,2024-06-17,637,STK012,BUY,62,189.9,1044491.94
7558,2024-06-17,4955,STK012,SELL,486,206.59,5305555.48
7559,2024-06-17,4716,STK013,BUY,108,229.29,211673.22
7560,2024-06-17,3588,STK017,SELL,21,184.17,1578666.57
7561,2024-06-17,1835,STK018,BUY,33,106.42,104679.86
7562,2024-06-17,1936,STK018,BUY,930,514.5,169193.41
7563,2024-06-17,193,STK018,BUY,150,254.46,1848186.49
7564,2024-06-17,3243,STK018,BUY,250,250.0,28630.15
7565,2024-06-18,4747,STK006,SELL,320,202.14,9575683.7
